,기업코드,회차,등록일,수익(매출액),영업이익(손실),당기순이익(손실)
4963,155355,제 36 기,20200330,,"12,324,768,567","10,195,736,404"
4964,536523,제 21 기,20200330,,,
4965,136776,제 48 기,20200330,,"-44,965,860,564","-79,408,643,765"
4966,152880,제 60 기,20200330,,"137,151,373,699","59,522,168,717"
4967,115287,제 55 기,20200330,,,"-8,598,116,218"
4968,160010,제 31 기,20200327,"30,164,022,136","3,499,293,119","4,419,276,415"
4969,154055,제 57 기,20200330,,"68,380,537","538,638,805"
4970,111689,제 47 기,20200330,,"-994,614,745","-2,477,989,814"
4971,122056,제 55 기,20200330,"323,727,562,313","17,514,628,478","15,970,706,502"
4972,466428,제 23 기,20200330,,"-761,038,280","-1,200,804,283"
4973,1234297,제 3 기,20200330,,,"39,590,153,892"
4974,191588,제 28 기,20200330,,,
4975,533924,제 16 기,20200515,,,"-1,964,591,716"
4976,1058101,제 14 기,20200604,"17,927,888,577","-185,176,279","133,283,584"
4977,438036,제 23 기,20200330,,,
4978,139719,제 34 기,20200326,,,
4979,490179,제 20 기,20200330,,,"1,876,360,822"
4980,868705,제 9 기,20200327,,,"13,311,682,934"
4981,145668,제 64 기,20200327,"138,398,049,461","125,985,402","268,263,559"
4982,206659,제 38 기,20200330,"133,109,410,303","1,081,964,033","-23,219,034,580"
4983,231831,제 24 기,20200330,,,"-623,203,409"
4984,172291,제 43 기,20200330,,,
4985,115612,제 51 기,20200330,"1,097,927,762,848","56,512,439,415","62,885,537,117"
4986,114686,제 37 기,20200330,,,
4987,769158,제 15 기,20200331,,,"4,148,331,188"
4988,415646,제 22 기,20200330,,,"9,518,818,805"
4989,632793,제 16 기,20200330,,"-1,957,986,620","-1,462,466,334"
4990,273439,제 25 기,20200330,,,
4991,303794,제 21 기,20200330,,,
4992,166272,제 42 기,20200330,,,
4993,1109937,제 7 기,20200330,"1,287,125,787","-6,859,661,356","-6,250,991,952"
4994,139083,제 42 기,20200330,"277,654,917,591","20,885,110,351","4,321,933,177"
4995,261054,제 33 기,20200330,"44,004,463,380","1,711,504,285","1,478,687,766"
4996,150633,제 41 기,20200330,,,
4997,651901,제 13 기,20200330,"633,183,493,115","-37,843,356,648","-72,910,218,046"
4998,486370,제 24 기,20200330,,,"-770,429,475"
4999,1082348,제 8 기,20200330,,"479,506,446","498,678,848"
5000,163345,제 43 기,20200330,,"15,805,463,737","14,285,269,029"
5001,253985,제 32 기,20200330,"237,054,909,118","10,506,065,034","9,509,020,588"
5002,653024,제 12 기,20200330,,,
5003,239514,제 33 기,20200330,,"1,661,924,292","5,727,458,977"
5004,164502,제 42 기,20200330,"147,107,627,536","3,949,790,094","10,184,508,755"
5005,141626,제 62 기,20190701,"26,717,684,075","-7,106,603,047","-21,365,618,595"
5006,1025644,제 10 기,20200330,,,"-25,001,589,949"
5007,1169267,제 4 기,20200330,"29,231,952,461","512,085,860","595,313,461"
5008,397289,제 29 기,20200330,,,"11,050,767,261"
5009,807379,제 11 기,20200330,"145,769,088,650","6,690,669,208","8,505,603,851"
5010,1199189,제 3 기,20200331,"39,749,494,151","3,956,892,223","992,821,600"
5011,390514,제 22 기,20200327,,"1,340,035,563","1,480,736,414"
5012,936787,제 8 기,20200330,,"46,344,621,144","50,260,137,354"
5013,1061327,제 5 기,20200319,,"41,619,213,049","33,323,309,981"
5014,445054,제 19 기,20200330,,"3,410,081,089","7,428,241,047"
5015,525882,제 18 기,20200330,,,
5016,101752,제 51 기,20200330,"64,474,083,078","-1,558,495,690","-6,210,781,773"
5017,561866,제 15 기,20200330,"203,177,826,675","-17,249,977,540","16,048,808,070"
5018,813389,제 16 기,20200330,,"-7,404,295,512","-11,036,565,141"
5019,861997,제 18 기,20200330,"74,199,836,231","-10,610,604,903","-11,700,367,274"
5020,681373,제 20 기,20200327,"19,282,615,998","1,005,656,839","1,142,823,714"
5021,147994,제 50 기,20200330,"62,819,665,558","497,251,737","352,818,452"
5022,109754,제 52 기,20200330,,"5,233,021,325","3,179,174,606"
5023,231442,제 25 기,20200326,"31,849,761,807","2,738,391,376","3,061,539,350"
5024,369213,제 29 기,20200330,,"61,305,485",
5025,671978,제 21 기,20200330,,"4,418,702,430","2,627,014,519"
5026,767628,제 16 기,20200330,,"-960,251,508","-2,726,635,631"
5027,557508,제 15 기,20200330,"490,752,464,360","96,362,077,757","72,039,234,110"
5028,583442,제 14 기,20200330,,"23,797,423,715","15,600,123,016"
5029,291860,제 26 기,20200330,"24,534,302,780","4,196,689,414","4,641,813,059"
5030,364740,제 20 기,20200327,,,
5031,165103,제 53 기,20200325,,,
5032,362159,제 28 기,20200330,,"6,903,857,237","-6,207,322,903"
5033,177816,제 39 기,20200330,"87,204,973,416","565,351,672","-1,851,984,533"
5034,573269,제 20 기,20200327,"56,377,902,418","-11,304,223,047","-7,117,098,371"
5035,1219155,제 13 기,20200330,,,
5036,945457,제 20 기,20200330,,,
5037,535676,제 18 기,20200330,"160,383,059,223","23,372,978,793","7,066,305,491"
5038,531014,제 20 기,20200327,,,"32,817,391,498"
5039,1259056,제 7 기,20200625,,"841,733,394","1,524,645,386"
5040,103042,제 47 기,20200330,"327,327,783,733","12,333,097,580","8,031,914,388"
5041,147152,제 44 기,20200330,,,"4,753,548,637"
5042,103644,제 54 기,20200330,,,
5043,154718,제 35 기,20200325,"129,410,384,088","24,381,243,861","19,150,919,055"
5044,264945,제 32 기,20200330,"217,676,154,339","30,898,110,040","23,927,708,625"
5045,487546,제 25 기,20200330,"233,564,578,139","6,453,562,923","5,030,069,337"
5046,255275,제 23 기,20200330,"223,721,603,761","852,449,616","1,815,644,692"
5047,456218,제 31 기,20200330,,,
5048,411446,제 20 기,20200330,,,
5049,596260,제 20 기,20200330,"35,972,723,681","-4,304,490,885","-13,468,230,446"
5050,763358,제 20 기,20200330,"17,081,183,172","-7,500,268,208","-6,197,761,165"
5051,273420,제 27 기,20200330,,"-2,562,355,137",
5052,129420,제 41 기,20200330,"283,420,654,857","14,845,481,231","13,494,869,179"
5053,243757,제 25 기,20200330,"72,710,688,486","655,418,229","552,687,131"
5054,170877,제 36 기,20200330,"86,574,385,225","16,179,027,636","14,127,156,452"
5055,132637,제 40 기,20200330,"519,372,094,273","35,726,423,488","28,451,051,358"
5056,462121,제 20 기,20200330,,"12,536,275,136","6,971,737,695"
5057,408956,제 21 기,20200330,,"-11,931,151,930","-43,082,324,641"
5058,231707,제 35 기,20200330,,"6,123,922,577","6,173,648,688"
5059,1101722,제 5 기,20200330,,,"350,503,705"
5060,857727,제 9 기,20200330,"804,827,514,780","-44,468,513,745","-40,751,187,472"
5061,185222,제 40 기,20200330,"117,760,212,006","10,782,950,899","8,007,412,572"
5062,132354,제 43 기,20200330,"30,737,794,958","25,214,906,395","18,011,390,547"
5063,152783,제 37 기,20200330,"53,170,157,423","12,070,238,292","11,722,139,703"
5064,580056,제 24 기,20200327,"141,710,824,024","-13,061,769,769","-15,182,079,230"
5065,252269,제 27 기,20200330,"58,941,794,329","3,473,734,904","9,756,927,732"
5066,154426,제 58 기,20200330,,,"-72,018,980,406"
5067,1051092,제 12 기,20200330,"35,811,000","-6,412,496,625","-7,965,850,469"
5068,532855,제 35 기,20200330,"51,264,403,472","1,281,910,583","631,476,064"
5069,112651,제 43 기,20200330,,"12,067,781,107","3,646,156,911"
5070,358271,제 22 기,20200330,,,
5071,384887,제 19 기,20200330,"184,674,928,096","1,880,210,171","265,368,775"
5072,602172,제 21 기,20200330,,,
5073,124027,제 44 기,20200327,,"-690,307,427","-372,763,419"
5074,615723,제 17 기,20200330,"5,448,365,398","-5,759,907,294","-7,792,480,025"
5075,109587,제 53 기,20200330,"197,284,517,203","8,360,577,517","5,362,796,005"
5076,557933,제 14 기,20200330,,"-2,918,726,901","-2,728,259,620"
5077,106119,제 65 기,20200330,,"5,271,745,983","-12,752,836,282"
5078,329093,제 25 기,20200327,,,"6,912,549,033"
5079,1080687,제 20 기,20200330,"44,450,165,835","-20,277,812,258","-18,222,642,901"
5080,876865,제 10 기,20200327,,,
5081,1065679,제 5 기,20200317,,"-1,213,236,411","-24,329,750,158"
5082,1108442,제 5 기,20200330,"138,217,523,534","5,724,537,156","4,376,154,494"
5083,365989,제 21 기,20200330,,"-4,217,983,381","-13,879,384,240"
5084,593032,제 14 기,20200330,,,
5085,808068,제 16 기,20200416,,"187,730,224","-148,001,897"
5086,872984,제 9 기,20200330,,,
5087,114792,제 66 기,20200619,,,"-129,997,319,856"
5088,151395,제 72 기,20200330,,,"722,508,645"
5089,458562,제 19 기,20200330,,,"-9,664,008,165"
5090,239596,제 25 기,20200330,"68,034,838,169","4,526,005,300","-304,955,900"
5091,112721,제 40 기,20200330,"197,667,729,907","4,300,435,463","-1,816,117,691"
5092,479705,제 22 기,20200330,,"2,736,622,348","4,172,837,141"
5093,359474,제 26 기,20200327,"4,742,538,958","-1,464,726,014","-3,304,974,893"
5094,643656,제 23 기,20200327,"8,996,643,036","-7,217,615,164","-14,602,335,890"
5095,174208,제 38 기,20200330,"277,312,153,772","21,754,181,901","19,068,210,926"
5096,163673,제 58 기,20200330,,,"-48,186,000,000"
5097,266961,제 21 기,20200330,,"1,393,811,994,426","1,092,524,543,138"
5098,454946,제 17 기,20200330,,,
5099,1310269,제 2 기,20200330,,,"425,722,728,153"
5100,120571,제 53 기,20200330,,,"-112,293,697,844"
5101,126788,제 47 기,20200330,,"10,398,152,751","10,164,367,933"
5102,173795,제 55 기,20200330,"122,712,221,467","3,031,482,071","770,090,351"
5103,374738,제 30 기,20200330,,,
5104,139764,제 44 기,20200330,,,"-4,011,572,465"
5105,579971,제 17 기,20200330,,"3,583,887,887","4,510,078,428"
5106,423177,제 21 기,20200330,"132,011,261,345","8,037,236,093","8,315,944,072"
5107,1182444,제 6 기,20200330,"2,073,694,786","-14,584,399,348","-19,649,973,409"
5108,222532,제 25 기,20200330,,,"-95,166,125,167"
5109,236863,제 30 기,20200330,,"7,516,492,581","3,873,551,708"
5110,659684,제 20 기,20200330,,"-3,376,993,801","-370,233,995"
5111,131018,제 34 기,20200330,"52,045,853,842","3,960,470,619","236,206,275"
5112,125530,제 52 기,20200330,,,"32,567,347,440"
5113,135467,제 41 기,20200330,,,
5114,138701,제 55 기,20200330,"21,035,019,625","12,532,564,419","10,595,732,045"
5115,115931,제 32 기,20200609,,"26,604,541,346","11,508,057,654"
5116,327819,제 30 기,20200330,"87,328,757,290","11,509,294,492","7,163,682,470"
5117,138260,제 47 기,20200330,"391,970,769,462","8,438,305,472","11,507,258,860"
5118,695969,제 14 기,20200330,,"-2,188,813,475","6,605,385,258"
5119,142661,제 50 기,20200330,,"-3,486,823,974","11,243,126,884"
5120,256043,제 40 기,20200327,,"7,388,421,256","6,056,289,844"
5121,879020,제 24 기,20200330,,"10,189,974,221","3,725,458,332"
5122,568188,제 20 기,20200330,"34,266,457,108","779,700,660","878,276,498"
5123,164779,제 72 기,20200330,,,
5124,263371,제 21 기,20200327,,"14,405,634,277","12,192,842,279"
5125,160232,제 36 기,20200330,,,
5126,997812,제 7 기,20200330,"86,295,618,883","8,622,431,193","22,780,617,709"
5127,186717,제 31 기,20200330,,,
5128,181299,제 34 기,20200330,,,
5129,122737,제 54 기,20200330,,"208,473,000,000","153,711,000,000"
5130,1238169,제 3 기,20200330,"732,834,533,701","107,773,817,760","76,477,931,992"
5131,104573,제 42 기,20200422,"83,852,676,179","1,009,105,706",
5132,770312,제 16 기,20200330,,"4,373,751,184","2,944,572,717"
5133,488989,제 16 기,20200330,,"-5,738,865,110","-5,510,626,033"
5134,556907,제 14 기,20200330,"257,500,718,930","9,442,442,246","-5,206,754,605"
5135,297934,제 22 기,20200330,"278,615,749,834","5,744,663,173","3,771,347,685"
5136,1095722,제 5 기,20200330,,"15,163,198,582",
5137,109161,제 50 기,20200330,,,"3,511,431,241"
5138,357430,제 25 기,20200330,"44,005,368,232","7,295,863,355","8,886,774,840"
5139,162993,제 58 기,20200330,,,"-61,475,744,714"
5140,1063884,제 5 기,20200330,"17,795,671,934","-3,259,774,047","-5,782,474,883"
5141,164672,제 50 기,20200330,,"35,223,407,456","41,318,305,873"
5142,1319808,제 2 기,20200401,,,"40,504,818,424"
5143,491938,제 19 기,20200330,"56,124,330,890","1,269,488,565","907,584,034"
5144,118008,제 34 기,20200116,"249,463,473,420","-23,568,327,909","-32,379,828,760"
5145,370255,제 22 기,20200330,"39,481,096,292","-14,408,199,362","-10,946,430,608"
5146,1262032,제 3 기,20200330,"772,283,145,466","43,051,285,021","36,888,398,840"
5147,390055,제 19 기,20200330,,,
5148,974927,제 12 기,20200330,,"-2,310,154,657","-5,267,790,710"
5149,126937,제 69 기,20200330,,,
5150,896285,제 9 기,20200407,,,
5151,142883,제 36 기,20200330,,"3,440,050,556","-8,818,862,393"
5152,876908,제 19 기,20200626,"153,246,542,300","-12,146,810,197","-35,576,942,926"
5153,624509,제 18 기,20200330,"43,228,286,507","4,417,264,207","4,649,752,803"
5154,1047840,제 6 기,20200330,,"2,966,110,528","3,107,921,709"
5155,1011395,제 8 기,20200330,"49,653,529,647","-7,860,613,068","-9,270,788,485"
5156,126779,제 51 기,20200330,,"6,112,666,465",
5157,121941,제 66 기,20200330,,,
5158,1158553,제 7 기,20200330,,"-2,399,148,740","-9,951,255,627"
5159,706715,제 11 기,20200330,,,"11,195,482,947"
5160,481454,제 17 기,20200504,,"79,681,467,677","-13,563,637,084"
5161,143794,제 52 기,20200330,,,
5162,459871,제 17 기,20200330,,,
5163,163318,제 50 기,20200330,"37,047,844,091","672,184,485","653,724,512"
5164,133618,제 63 기,20200512,"5,146,682,984","-456,521,470","-941,242,588"
5165,595182,제 21 기,20200330,,,"-11,450,327,209"
5166,157539,제 35 기,20200330,,,"5,219,659,366"
5167,480367,제 24 기,20200330,,"17,161,251,757","-22,170,163,685"
5168,256955,제 26 기,20200330,,,
5169,361008,제 21 기,20200330,,,"-55,096,569,891"
5170,577380,제 19 기,20200330,"38,505,624,380","2,845,523,189","2,433,275,924"
5171,113526,제 58 기,20200414,,,"-568,732,636,375"
5172,111865,제 36 기,20200330,"14,699,801,875","-5,016,985,743","-20,090,036,997"
5173,143527,제 43 기,20200330,,"-95,605,434","-917,643,108"
5174,129615,제 31 기,20200330,,"-5,643,482,624","-11,048,684,120"
5175,130383,제 40 기,20200330,,"14,439,054,070","47,093,632"
5176,411905,제 20 기,20200327,,,"-3,957,408,938"
5177,133858,제 54 기,20200330,,"106,461,029,281","75,929,035,099"
5178,454937,제 29 기,20200330,"145,648,501,199","2,210,084,998","1,241,044,793"
5179,1160363,제 4 기,20200330,,"37,077,549,715","34,481,003,746"
5180,125521,제 52 기,20200515,,,"81,821,127,779"
5181,535481,제 20 기,20200330,,"-11,539,631,708","-18,581,824,856"
5182,268118,제 44 기,20200330,,,"3,841,818,391"
5183,529815,제 20 기,20200330,,,
5184,1099861,제 5 기,20200330,,,
5185,163716,제 54 기,20200330,,"-2,736,725,599","-7,214,686,700"
5186,134176,제 42 기,20200330,"25,316,586,339","1,080,527,264","848,098,580"
5187,130587,제 37 기,20200330,,"-2,795,753,131",
5188,217947,제 29 기,20200330,,,
5189,161781,제 33 기,20200408,"71,418,465,349","13,176,194,914","8,071,194,923"
5190,249247,제 24 기,20200330,"62,860,098,593","340,997,187","-19,260,626,849"
5191,184889,제 33 기,20200330,,,
5192,194275,제 34 기,20200330,,,"-58,186,669,725"
5193,271501,제 27 기,20200327,"92,228,285,869","78,332,831","15,531,598,797"
5194,296005,제 22 기,20200330,,"232,377,059","-8,067,287,556"
5195,297448,제 22 기,20200330,,"-5,179,053,216","-62,907,942,373"
5196,355548,제 23 기,20200330,"4,631,738,291","-7,213,811,207","-14,566,969,939"
5197,362292,제 24 기,20200330,,"3,759,117,528","-8,230,447,364"
5198,318316,제 25 기,20200330,,,"2,804,274,712"
5199,361488,제 20 기,20200327,,,
5200,602279,제 23 기,20200330,"39,502,728,067","3,430,716,983","2,435,883,488"
5201,1186404,제 8 기,20200330,,"8,089,184,232","4,535,360,427"
5202,799539,제 19 기,20200327,"60,797,611,695","13,877,527,098","12,743,560,866"
5203,103662,제 39 기,20200330,"125,009,206,085","7,313,078,312","6,470,387,328"
5204,442826,제 34 기,20200330,,,
5205,135111,제 36 기,20200330,,,
5206,407771,제 33 기,20200330,"28,595,363,655","-2,197,997,006","-3,010,567,033"
5207,152385,제 49 기,20200330,,"3,030,481,249","-8,878,498,042"
5208,122481,제 40 기,20200330,,,
5209,608839,제 18 기,20200619,"24,873,110,416","893,825,730","126,089,167"
5210,366793,제 25 기,20200622,,"-4,582,413,182","-10,423,596,101"
5211,367695,제 23 기,20200331,,"-8,111,662,464","-10,923,155,583"
5212,406037,제 31 기,20200330,"57,196,966,851","-5,640,676,659","-7,405,599,550"
5213,411385,제 20 기,20200330,,,
5214,552859,제 20 기,20200327,"59,034,986,158","-3,331,766,050","-11,327,844,798"
5215,755739,제 11 기,20200330,,,"10,546,613,932"
5216,806972,제 14 기,20200330,,"-5,339,952,163","-27,582,632,953"
5217,1110182,제 10 기,20200330,,,
5218,1153293,제 6 기,20200330,,"-10,613,353,973","-10,463,624,233"
5219,1170865,제 4 기,20200327,,"-3,351,213,078","-1,740,979,672"
5220,1259232,제 13 기,20200327,,"4,407,343,138","5,445,767,246"
5221,379229,제 22 기,20200325,,,"5,313,289,301"
5222,1047169,제 6 기,20200330,"24,522,614,193","2,785,641,143","2,848,789,541"
5223,140955,제 40 기,20200331,"401,866,639,205",,
5224,166315,제 45 기,20200330,,"10,069,265,635","11,794,525,634"
5225,153621,제 47 기,20200330,,"-17,727,565,618","-19,996,091,012"
5226,113997,제 33 기,20200330,,"33,981,000,000","40,081,000,000"
5227,407285,제 20 기,20200327,,"-1,545,320,892","-1,247,513,266"
5228,228536,제 26 기,20200330,"225,779,534,509","2,328,199,756","765,117,550"
5229,610083,제 19 기,20200330,"48,924,012,893","4,031,823,306","4,735,368,165"
5230,380429,제 19 기,20200331,"58,622,680,863","2,603,773,813","3,051,176,651"
5231,579999,제 18 기,20200330,,,
5232,302582,제 21 기,20200330,"123,324,843,061","111,739,961","-3,534,504,108"
5233,876643,제 10 기,20200330,"187,714,065,275","13,181,235,536","15,741,229,468"
5234,148461,제 46 기,20200327,,,"4,265,576,480"
5235,138224,제 58 기,20200330,,,"137,323,606,536"
5236,145437,제 43 기,20200330,,,
5237,230911,제 39 기,20200330,,,
5238,598587,제 14 기,20200330,,"16,894,459,949","1,677,954,899"
5239,126371,제 47 기,20200330,,,
5240,123143,제 56 기,20200330,,,
5241,176835,제 31 기,20200330,,,"5,163,783,529"
5242,258102,제 23 기,20200330,,"779,370,511","-23,480,170,898"
5243,117726,제 43 기,20200330,,,"5,111,985,883"
5244,1010110,제 8 기,20200330,,,"110,292,804,888"
5245,181712,제 29 기,20200414,,,
5246,809517,제 20 기,20200416,"13,844,951,736","-2,751,188,281","-7,866,603,077"
5247,572905,제 19 기,20200327,,,
5248,624518,제 17 기,20200330,"56,020,710,345","2,701,683,027","-4,846,741,233"
5249,104786,제 49 기,20200330,"7,479,207,942","144,293,719","13,822,110,084"
5250,356361,제 19 기,20200330,,,"365,924,000,000"
5251,526872,제 19 기,20200330,"21,019,125,540","-15,828,900,714","-17,816,396,430"
5252,645089,제 18 기,20200330,,,"4,684,094,478"
5253,611736,제 19 기,20200327,,,"-5,431,531,390"
5254,455981,제 22 기,20200330,,,
5255,202060,제 31 기,20200330,,"2,513,646,763",
5256,137058,제 43 기,20200330,"60,648,342,084","9,414,590,394","7,256,932,157"
5257,153126,제 53 기,20200330,,"5,171,440,348","-22,205,526,577"
5258,111999,제 59 기,20200330,,,"27,000,617,010"
5259,913689,제 14 기,20200330,,"19,374,342,536","18,278,437,354"
5260,361169,제 21 기,20200330,,,
5261,136086,제 47 기,20200330,,"10,821,950,324","-1,767,505,423"
5262,220561,제 25 기,20200330,,,"47,668,959,130"
5263,245694,제 30 기,20200330,,"5,545,771,364","3,080,123,012"
5264,1316236,제 2 기,20200330,,,
5265,945208,제 11 기,20200327,,"67,987,969","-1,585,273,136"
5266,1021949,제 9 기,20200330,,"-5,708,639,236","-7,860,142,154"
5267,243979,제 39 기,20200330,"22,696,865,511","-716,504,020","-6,062,306,541"
5268,136378,제 63 기,20200330,,,"705,956,104,999"
5269,109806,제 54 기,20200330,"195,508,527,572",,
5270,1036367,제 6 기,20200330,,,
5271,877059,제 9 기,20200330,,"91,742,387,198","202,904,099,088"
5272,660291,제 21 기,20200330,,,
5273,126201,제 50 기,20200330,,"-4,023,940,346",
5274,155735,제 51 기,20200521,"99,328,331,980","5,890,548,371","4,885,174,269"
5275,210740,제 36 기,20200330,"87,314,425,060","9,467,382,847","11,169,085,779"
5276,1318933,제 2 기,20200330,,"5,429,889,646","446,199,003"
5277,583026,제 22 기,20200330,"54,827,125,132","1,088,641,763","-3,985,488,090"
5278,425351,제 20 기,20200330,,,
5279,119672,제 37 기,20200330,,,
5280,137809,제 64 기,20200330,"74,112,165,251","1,013,611,541","963,220,658"
5281,877819,제 10 기,20200330,,"444,338,611","-670,175,396"
5282,164478,제 70 기,20200330,,,
5283,664181,제 16 기,20200330,,"2,698,374,303","6,293,670,071"
5284,336817,제 22 기,20200612,"35,501,258,725","1,171,416,456","343,983,458"
5285,339391,제 20 기,20200327,,"85,753,538,705",
5286,109514,제 53 기,20200330,"7,080,630,795","-4,141,932,643","-4,144,649,364"
5287,576798,제 15 기,20200327,,"13,476,427,464","13,444,478,810"
5288,120562,제 53 기,20200330,,"241,581,534,423",
5289,1109539,제 5 기,20200327,"28,997,156,071",,
5290,123781,제 44 기,20200330,"132,264,146,302","315,595,323","1,838,565,286"
5291,122205,제 34 기,20191216,,,"-7,076,383,459"
5292,367455,제 24 기,20200327,"168,476,353,949","5,229,977,506","2,342,884,513"
5293,141875,제 51 기,20200330,,,
5294,164609,제 46 기,20200330,,,"43,103,306,000"
5295,188089,제 33 기,20200330,"994,560,575,546","95,748,735,454",
5296,170026,제 32 기,20200330,,"7,189,828,890","8,590,074,520"
5297,555874,제 15 기,20200330,,"-34,799,483,193","-36,169,736,519"
5298,983271,제 7 기,20200330,,,"-1,271,813,802"
5299,556615,제 16 기,20200330,"41,971,600,616","-1,185,075,789","-2,618,145,751"
5300,363246,제 22 기,20200330,"146,805,817,745",,
5301,362238,제 20 기,20200330,"845,377,168,161","4,312,221,385","8,430,815,995"
5302,258689,제 25 기,20200331,,"39,233,152,144","27,767,064,656"
5303,113614,제 38 기,20200327,,,
5304,634728,제 20 기,20200330,"39,421,712,992","15,975,423,851","12,957,448,441"
5305,492894,제 22 기,20200330,,"-5,625,252,243","-79,331,556,137"
5306,305668,제 21 기,20200330,"121,102,992,898","8,018,544,928","10,603,671,915"
5307,971090,제 18 기,20200330,,,"-32,049,084,074"
5308,612188,제 17 기,20200330,,,"3,273,992,500"
5309,1168383,제 4 기,20200330,,"-1,900,998,279","-13,540,726,466"
5310,105606,제 32 기,20200330,,,
5311,158565,제 36 기,20200330,,,"23,388,846,803"
5312,108135,제 54 기,20200330,,,
5313,1412822,제 1 기,20200330,,,"15,330,997,672"
5314,552992,제 20 기,20200330,"5,050,418,272","-2,354,697,232","-1,173,032,151"
5315,245472,제 25 기,20200330,"171,378,813,887","59,171,215,398","46,830,053,413"
5316,428251,제 18 기,20200330,,,"195,656,742,000"
5317,131832,제 51 기,20200330,,,"-1,319,324,355"
5318,139454,제 35 기,20200330,,,
5319,308896,제 22 기,20200330,,"446,625,046","6,709,220"
5320,268251,제 28 기,20200330,,"6,576,045,477","4,534,548,604"
5321,412597,제 19 기,20200330,,,
5322,299002,제 21 기,20200330,,,
5323,164636,제 43 기,20200330,,,
5324,480455,제 16 기,20200330,,,"15,939,000,000"
5325,1263022,제 3 기,20200330,,"195,443,727,712","149,768,378,898"
5326,116426,제 46 기,20200409,"54,358,101,262","-2,392,227,716","-51,002,925,025"
5327,141477,제 43 기,20200330,,"3,614,567,569","2,774,502,612"
5328,277736,제 22 기,20200330,,,"6,953,805,843"
5329,364795,제 24 기,20200327,"9,240,373,988","-41,216,350,675",
5330,441128,제 21 기,20200330,,"1,415,651,827","-6,293,540,252"
5331,1259311,제 7 기,20200330,,"5,474,729,651","4,465,514,747"
5332,413523,제 24 기,20200330,"101,759,308,985","5,172,022,915","4,461,226,825"
5333,260408,제 21 기,20200331,"959,177,507,279","16,052,083,809","-28,845,808,735"
5334,350312,제 21 기,20200330,"252,314,717,370","13,104,866,808","2,956,216,139"
5335,306719,제 21 기,20200330,,,"6,349,994,376"
5336,148364,제 58 기,20200507,,"211,509,325","1,478,669,797"
5337,406392,제 19 기,20200330,,"53,275,221,574","26,985,048,013"
5338,491415,제 20 기,20200330,,,
5339,168401,제 47 기,20191230,,"1,416,310,359","2,736,846,744"
5340,198697,제 26 기,20200330,"95,688,254,690","-29,529,403,454","-29,254,833,676"
5341,1152470,제 11 기,20200327,,,
5342,160047,제 66 기,20200330,,"58,323,923,800","53,195,937,259"
5343,728638,제 11 기,20200330,,"77,795,136,012","11,585,232,657"
5344,161976,제 38 기,20200330,"18,299,228,636","12,644,178,976","3,518,219,350"
5345,652159,제 12 기,20200330,,"-6,730,744,377","-44,798,264,466"
5346,1267170,제 3 기,20200330,,,"27,097,053,358"
5347,550994,제 20 기,20200330,,,"24,103,065,101"
5348,442570,제 32 기,20200330,,"11,866,559,976","7,872,421,705"
5349,484682,제 18 기,20200330,,,
5350,117577,제 64 기,20200330,"28,973,423,304","17,597,906,049","7,965,795,604"
5351,589127,제 14 기,20200330,,,
5352,520887,제 18 기,20200330,"180,739,253,185","34,841,018,803","15,902,535,652"
5353,102618,제 43 기,20200330,"365,594,739,995","5,444,132,509","149,919,830"
5354,111810,제 60 기,20200330,,"12,010,765,049","6,320,465,623"
5355,427483,제 18 기,20200330,,"31,447,273,464","20,228,347,713"
5356,398701,제 20 기,20200326,,"-9,054,001,781","-10,805,049,036"
5357,1053540,제 19 기,20200327,"4,025,364,100","-4,009,329,201","-3,749,717,556"
5358,219097,제 26 기,20200330,,,
5359,1067516,제 5 기,20200330,,,"19,704,546,355"
5360,1128622,제 4 기,20200330,,"919,571,062","-11,801,337,082"
5361,843900,제 13 기,20200330,"38,598,807,125","-5,763,832,193","-4,264,715,396"
5362,162586,제 47 기,20200330,"108,452,042,397","16,914,015,381","19,000,569,477"
5363,223762,제 29 기,20200330,,,
5364,533191,제 18 기,20200330,"43,901,056,646","1,218,299,732","-26,832,347,175"
5365,133991,제 34 기,20200330,,,
5366,108913,제 33 기,20200330,,,
5367,599957,제 20 기,20200407,,"1,693,499,664",
5368,1010642,제 9 기,20200330,,"-3,476,260,261","1,690,838,475"
5369,414601,제 25 기,20200330,,,
5370,148984,제 72 기,20200402,,,"16,019,427,892"
5371,137368,제 59 기,20200330,"146,169,540,634","12,160,986,436","20,386,830,347"
5372,652007,제 20 기,20200330,,"9,772,809,766","8,230,069,039"
5373,255433,제 22 기,20200324,"28,319,235,403","2,113,493,043","1,966,289,880"
5374,392691,제 20 기,20200421,"95,229,707,257","6,158,852,792","3,940,891,791"
5375,661847,제 13 기,20200330,"134,798,537,606","-2,835,662,661","-7,494,971,168"
5376,105156,제 40 기,20200330,"792,464,464,527","16,916,967,501","13,224,031,683"
5377,268002,제 28 기,20200330,"226,977,558,028","-8,929,858,784","2,627,232,230"
5378,307028,제 22 기,20200330,,"-2,897,704,736","-4,375,637,424"
5379,530185,제 20 기,20200330,"398,083,009,770","49,132,656,206","40,366,336,868"
5380,115065,제 55 기,20200330,,"9,828,616,185","17,838,941,012"
5381,665676,제 15 기,20200330,"37,224,620,797","4,038,325,359","851,891,448"
5382,118266,제 54 기,20200330,,"1,673,256,371","3,484,424,089"
