,기업코드,회차,등록일,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름
1481,136226,제 31 기,20180620,21774241322 ,-1435385355 ,-22898797500 
1482,116949,제 47 기,20180402,8554455061 ,5152219192 ,-19212572268 
1483,136448,제 55 기,20180625,4720321375 ,-4352910206 ,5673690594 
1484,145738,제 53 기,20180615,3310141827 ,-20074936241 ,21376347180 
1485,118345,제 75 기,20180402,17833176011 ,-8321419250 ,-6829412575 
1486,190756,제 28 기,20180402,14736390236 ,-25757685123 ,13753346000 
1487,191287,제 30 기,20180402,1447988151 ,-2015665721 ,493591785 
1488,122694,제 60 기,20180612,,,
1489,219361,제 64 기,20180330,,,7387500000 
1490,122825,제 48 기,20180402,,,
1491,259545,제 28 기,20180330,30769318375 ,-13653639593 ,-1307806657 
1492,124780,제 38 기,20180402,-2234408502 ,5316555176 ,-1011136869 
1493,260958,제 27 기,20180402,28319936946 ,-36085726473 ,0 
1494,124799,제 47 기,20180402,58280530669 ,-13630837496 ,-45149687419 
1495,261373,제 22 기,20180402,15432576820 ,4837606811 ,823435260 
1496,106614,제 29 기,20170629,,,
1497,939942,제 9 기,20170928,2862108606 ,-7098996428 ,-631756381 
1498,185046,제 38 기,20180612,-4847041897 ,-25216650324 ,76732031980 
1499,149354,제 63 기,20180402,5453293807 ,-40349463008 ,-6615126000 
1500,219574,제 25 기,20180402,-2232680407 ,-9481750816 ,12286755800 
1501,1009789,제 4 기,20180402,17191020413 ,-120469533534 ,55313954298 
1502,1042775,제 4 기,20180814,183699399474 ,-170630931201 ,-16111306203 
1503,109693,제 71 기,20180402,,,
1504,260745,제 26 기,20180419,2336282004 ,-2857182277 ,
1505,177320,제 52 기,20180612,,,
1506,149770,제 82 기,20180402,1838539692 ,3886279092 ,-5709338146 
1507,269852,제 21 기,20180330,-8746349561 ,-5517882674 ,13145112510 
1508,176914,제 32 기,20180402,26297505430 ,-5726536022 ,-20816586950 
1509,377018,제 18 기,20190712,-3893464398 ,-10625524886 ,14347861396 
1510,148540,제 65 기,20180330,59789856000 ,1935489000 ,-45402867000 
1511,384717,제 23 기,20180330,32180929 ,2677332549 ,-300000000 
1512,155258,제 30 기,20180622,30703248576 ,-28253318376 ,210008000 
1513,476036,제 16 기,20180330,-5448024084 ,-15407398589 ,17984759213 
1514,190321,제 36 기,20180402,3478641000000 ,-2611499000000 ,-1303102000000 
1515,532059,제 13 기,20180330,5680712341 ,-5186154608 ,-5704944197 
1516,300548,제 19 기,20180619,21795304722 ,24176725677 ,-1425684230 
1517,536329,제 18 기,20200519,-8648844871 ,-13638400713 ,24081429904 
1518,365387,제 18 기,20180330,,,
1519,542074,제 19 기,20180330,-7628294949 ,-6528279343 ,2200000000 
1520,542898,제 17 기,20180402,7324310135 ,-1449177044 ,-6407679795 
1521,1037214,제 18 기,20180330,6480061893 ,-12722809765 ,4544265452 
1522,1067808,제 3 기,20180402,-878098027 ,-11879769056 ,10624845128 
1523,129350,제 62 기,20180402,18930600353 ,-10619794619 ,-5867814791 
1524,298270,제 23 기,20180330,23387347868 ,-27635783289 ,-6080048100 
1525,129554,제 43 기,20180402,-7384193147 ,-924879196 ,
1526,300405,제 31 기,20180402,3106575827 ,-10483086314 ,2996059212 
1527,136271,제 39 기,20180713,-17648815791 ,-18344211334 ,14294805260 
1528,369107,제 18 기,20180402,-4209365904 ,41551566741 ,-25843194729 
1529,149026,제 70 기,20180402,1069485016 ,1992681662 ,-573660500 
1530,153339,제 37 기,20180402,11623730595 ,-3611647027 ,-9845750000 
1531,422284,제 18 기,20180402,11152011600 ,-13234106356 ,-2766633800 
1532,159254,제 50 기,20180402,-1132577527 ,-8050338469 ,500000000 
1533,167208,제 57 기,20180330,,-1879920786 ,14485540022 
1534,541437,제 18 기,20180402,6306699056 ,-22383091329 ,7620218633 
1535,406046,제 17 기,20180402,6686434491 ,-35792440336 ,-7186854837 
1536,603348,제 18 기,20180402,8015141586 ,-994195586 ,-3001927830 
1537,620868,제 14 기,20180402,-2333215258 ,-3623375575 ,12223889850 
1538,480950,제 16 기,20180629,-19716268191 ,-46013614381 ,68232603980 
1539,500254,제 14 기,20180402,422724000000 ,-393033000000 ,-23225000000 
1540,759294,제 10 기,20180326,79075768724 ,-32608028057 ,-18112363156 
1541,508274,제 14 기,20180330,11080075071 ,-18865662454 ,-5079278000 
1542,641393,제 18 기,20180330,-5932227634 ,-10222552640 ,15462570375 
1543,656021,제 12 기,20180402,-467088968 ,-18380610 ,10028123573 
1544,808086,제 18 기,20180814,1188558538 ,2346802311 ,1002496820 
1545,228059,제 31 기,20180330,10482883966 ,-24451228763 ,1063642515 
1546,303873,제 19 기,20180330,92421613132 ,-73337511696 ,-74377981261 
1547,1236897,제 1 기,20180402,-4209793574 ,-7646077346 ,15006951607 
1548,539274,제 13 기,20180402,11078790241 ,-9776496240 ,-7726218220 
1549,803425,제 8 기,20180420,4404894205 ,-5443023910 ,5210243510 
1550,635134,제 11 기,20180406,388973255000 ,-470378363000 ,-48520370000 
1551,796994,제 8 기,20180402,16081224709 ,160413748 ,-4149485955 
1552,1032413,제 4 기,20180330,23852517343 ,-36434786352 ,10601192840 
1553,1144028,제 17 기,20180402,22542842974 ,-110045232219 ,105763756046 
1554,125080,제 48 기,20180330,12279051218 ,,
1555,543204,제 18 기,20180629,-580460353 ,-9987804608 ,15070000050 
1556,133706,제 34 기,20180330,-3280580196 ,-3419414170 ,7325082957 
1557,203582,제 26 기,20180329,15099157447 ,-16726246480 ,7468735298 
1558,141149,제 56 기,20180705,3151782234 ,4335078161 ,-4968104009 
1559,475976,제 18 기,20180330,4816257691 ,-19824188278 ,16000000000 
1560,105855,제 44 기,20180330,130300024523 ,-140572429290 ,-50294401665 
1561,197759,제 27 기,20180330,-1971434174 ,-16094635444 ,9465465310 
1562,288343,제 23 기,20191011,2062095195 ,-5936262786 ,-2613000000 
1563,657987,제 18 기,20180412,4027868214 ,267182130 ,6480095696 
1564,118275,제 57 기,20180330,-456784709 ,25695430661 ,-10075580700 
1565,1032404,제 4 기,20180621,50636859391 ,-42556062375 ,-3840380960 
1566,107987,제 44 기,20180402,31253187116 ,-19664443013 ,18947841093 
1567,357935,제 18 기,20180402,3135841700 ,-11845365840 ,2051265408 
1568,168331,제 51 기,20180402,-3177834560 ,-357799233 ,-2455819217 
1569,378363,제 27 기,20170629,-2866331632 ,-114956088 ,3821941205 
1570,244455,제 31 기,20180618,1101941595022 ,-235785178638 ,-449748911500 
1571,109189,제 46 기,20180402,68947879424 ,-57568582486 ,-6213527000 
1572,128971,제 61 기,20180330,58340197913 ,100925909947 ,-31525310 
1573,904672,제 7 기,20180403,,,
1574,352064,제 28 기,20180402,-49220991 ,6418093720 ,-264704800 
1575,469799,제 15 기,20180402,-7004399116 ,-25029372300 ,34101697900 
1576,143651,제 35 기,20181102,,-51460237370 ,56396686974 
1577,583424,제 12 기,20180814,369037803613 ,-298326579829 ,-108997693345 
1578,161125,제 32 기,20180330,377070476168 ,-116929286366 ,38864000683 
1579,106313,제 46 기,20180330,74638527403 ,-10321213146 ,-81415184432 
1580,216027,제 33 기,20180330,8656291570 ,-3498483221 ,-273449904 
1581,188715,제 40 기,20180614,-5533380067 ,1789990243 ,4972918495 
1582,146083,제 75 기,20180402,3643117052 ,-20041822206 ,-1063998550 
1583,113544,제 55 기,20190417,5519970188 ,3491665891 ,-9383756822 
1584,1237540,제 1 기,20180814,22030570753 ,-11575893618 ,-18092546591 
1585,109824,제 48 기,20180330,,,-15639842424 
1586,105101,제 37 기,20180330,80010324774 ,-110859224381 ,62078827466 
1587,812362,제 12 기,20180330,-9931765932 ,10595429542 ,7867266875 
1588,365590,제 20 기,20180330,2156202571 ,2614823833 ,-1029815360 
1589,567222,제 18 기,20180402,6738810249 ,-11426483218 ,1239154900 
1590,145464,제 47 기,20180402,-2247782710 ,15529487553 ,-12161485254 
1591,104768,제 70 기,20180402,-17285661767 ,-20879766629 ,20770249293 
1592,1258507,제 1 기,20180402,31001162382 ,-140264357303 ,96007709933 
1593,616290,제 18 기,20180328,6261610892 ,-1701129156 ,478851249 
1594,110051,제 36 기,20180402,120630115317 ,-166234508489 ,16672240300 
1595,363769,제 18 기,20180608,,,
1596,178754,제 45 기,20180402,38070616483 ,2557621870 ,-17372303005 
1597,475718,제 19 기,20200515,7358458499 ,-12463716103 ,5670189136 
1598,136457,제 60 기,20180402,16292837583 ,-4392720930 ,-6093691370 
1599,104388,제 46 기,20180330,,,
1600,956930,제 5 기,20180402,,,
1601,135999,제 42 기,20180402,1085399996 ,347554081 ,-1282770266 
1602,653103,제 14 기,20180402,,,40909369211 
1603,128175,제 39 기,20180403,-4077607718 ,-14381498702 ,16745033711 
1604,116824,제 70 기,20180402,,,
1605,135050,제 52 기,20180330,1401587548 ,-1884698564 ,-82892660 
1606,361594,제 19 기,20180402,6036139021 ,-14544824835 ,17704808430 
1607,110583,제 39 기,20180329,11115827778 ,-4238672743 ,-6309901035 
1608,119007,제 44 기,20180402,,,
1609,145862,제 35 기,20180402,22196601005 ,-5357934395 ,-7148488144 
1610,129013,제 42 기,20180402,15614970639 ,-11099808450 ,-4606464185 
1611,117179,제 40 기,20180330,-4629763213 ,64869013 ,-4015064856 
1612,157104,제 45 기,20170628,2761914720 ,-5569179982 ,0 
1613,1060814,제 4 기,20180612,,,
1614,990165,제 5 기,20180330,68311387507 ,-29497432620 ,-1729873708 
1615,340917,제 18 기,20180330,12135617520 ,-175281570771 ,149810835074 
1616,302078,제 27 기,20180627,4090332700 ,-26639875908 ,25251514726 
1617,326731,제 26 기,20190114,-3818070833 ,-5960828405 ,11375319730 
1618,122339,제 42 기,20180402,-6954831241 ,-7883520634 ,15378078880 
1619,205687,제 33 기,20180402,2242838638 ,8738647692 ,-8299323560 
1620,400060,제 19 기,20170629,,-1215790581 ,-2882617740 
1621,266943,제 25 기,20180402,-1377063911 ,-7755598443 ,-1186099620 
1622,124540,제 18 기,20180402,,,
1623,397252,제 24 기,20180330,4301717359 ,-150536684 ,
1624,117498,제 36 기,20180329,2333211625 ,-2345880804 ,-2605798440 
1625,244747,제 21 기,20180402,-527772121 ,3075686232 ,-144500450 
1626,120526,제 48 기,20180402,,,
1627,992543,제 5 기,20180618,20139252685 ,-4559576480 ,-17000000000 
1628,117276,제 47 기,20190321,3479315813 ,751015948 ,1565417030 
1629,389998,제 20 기,20180323,1432904416 ,2554496153 ,-1262686400 
1630,939687,제 6 기,20180402,4622256560 ,-7861614031 ,-981600000 
1631,391197,제 21 기,20180329,-1170285240 ,-8292162985 ,10796156240 
1632,415707,제 18 기,20180330,4029037939 ,1130825992 ,
1633,442145,제 18 기,20180330,31234829326 ,-7927442274 ,2657242988 
1634,525642,제 18 기,20180619,-8293122026 ,-60225545462 ,-13186510486 
1635,664048,제 18 기,20180329,7018425520 ,-4437196963 ,-824480952 
1636,693554,제 11 기,20180402,39957010732 ,-13571293933 ,-23780829779 
1637,1014657,제 11 기,20180402,3914356305 ,-21024375901 ,16886340210 
1638,1070857,제 3 기,20180615,-1043112545 ,-5279446839 ,-35520648 
1639,1245062,제 19 기,20190326,,,
1640,149239,제 33 기,20180330,-7943707626 ,-10536158707 ,16188018988 
1641,204226,제 31 기,20180402,14444610468 ,-5592016371 ,7377868952 
1642,405278,제 18 기,20180402,-14437693153 ,-16459082789 ,36149723830 
1643,173944,제 38 기,20180330,12194364589 ,-9853531365 ,6024121410 
1644,927558,제 8 기,20180330,-2640240979 ,-6760450621 ,18098720302 
1645,993931,제 5 기,20180620,22755299446 ,-1751299982 ,-30000000000 
1646,1091382,제 3 기,20180402,-1088296956 ,1360890134 ,-1130000000 
1647,828497,제 8 기,20180402,-111973015984 ,-128247078951 ,146665009900 
1648,638487,제 18 기,20180330,1559908351 ,-5024656808 ,3870859992 
1649,164645,제 42 기,20180907,-311372000000 ,-135878000000 ,573949000000 
1650,667425,제 11 기,20180330,7117353383 ,-11418187710 ,16025040000 
1651,428729,제 16 기,20180402,7056439832 ,-2041293537 ,-2947594412 
1652,535746,제 18 기,20200320,-17500647185 ,3729820860 ,-2266700000 
1653,157399,제 52 기,20180323,14601387819 ,-24892986129 ,-6000000000 
1654,348034,제 22 기,20180330,,,
1655,1205709,제 1 기,20180710,,,
1656,351375,제 27 기,20191230,-2521646063 ,-2249225953 ,-48587618 
1657,670340,제 12 기,20180402,-29765992483 ,5524741552 ,17282036042 
1658,937324,제 6 기,20180402,363539142113 ,-238359420266 ,-67047597100 
1659,151368,제 62 기,20180511,25418556702 ,4283609535 ,-17476196783 
1660,445841,제 19 기,20180402,6433598035 ,-3987315871 ,-5112400550 
1661,493431,제 18 기,20180330,3353953221 ,-2708747021 ,-1996836500 
1662,495554,제 15 기,20180402,8653363894 ,-8518483751 ,1552500000 
1663,349097,제 17 기,20180330,83823239546 ,-67957219828 ,-19738791495 
1664,232007,제 39 기,20180621,-13870400617 ,-6592174975 ,14759480611 
1665,1157235,제 12 기,20180605,,,
1666,159786,제 38 기,20180330,-26111540746 ,-86384237063 ,74525529228 
1667,399694,제 22 기,20180330,23807006619 ,-12977350296 ,-3843451750 
1668,523307,제 22 기,20180515,-7929391053 ,-18531790603 ,19610820443 
1669,369170,제 24 기,20180615,40111978780 ,-66229745475 ,30066836133 
1670,152686,제 46 기,20180330,26628957143 ,-48194753310 ,1853028665 
1671,117230,제 58 기,20190404,16701882118 ,-5685828630 ,-10322718596 
1672,842585,제 15 기,20180330,,,
1673,480756,제 19 기,20180330,926878185 ,5209522627 ,-4620000 
1674,540429,제 19 기,20180814,7128348646 ,-38014359845 ,36388944351 
1675,203847,제 25 기,20180328,2045774769 ,-1160514824 ,-1506500000 
1676,265041,제 27 기,20180404,,-2128484785 ,43764000 
1677,207755,제 24 기,20180402,74763207378 ,-61849546801 ,7438933300 
1678,961507,제 9 기,20180330,-7179521646 ,-2489051668 ,6826126840 
1679,158501,제 41 기,20180402,290452310429 ,-225720474175 ,-42262798750 
1680,161046,제 60 기,20180330,9237017781 ,-3297913718 ,18694833845 
1681,164742,제 50 기,20180402,,,
1682,400857,제 18 기,20180402,6574395138 ,-107126114536 ,99811725825 
1683,455112,제 19 기,20180330,-509346714 ,600635237 ,1202147984 
1684,370006,제 18 기,20180330,1983966120 ,-100390239 ,-1035000000 
1685,442455,제 17 기,20180321,-1818191028 ,-7244346840 ,-2287564429 
1686,641171,제 18 기,20180330,585225033 ,-217749314 ,
1687,149655,제 54 기,20180402,,,
1688,113225,제 65 기,20180404,98088602566 ,-43895186784 ,-17526468420 
1689,115676,제 36 기,20180402,,,
1690,366137,제 19 기,20180710,20119316312 ,-14807962345 ,-1660261800 
1691,480048,제 18 기,20180615,22362183816 ,-13123578490 ,-10868216931 
1692,1032486,제 4 기,20180329,4410168000 ,241266258000 ,-106429416000 
1693,126566,제 41 기,20180725,-121642504130 ,177251335612 ,59791371254 
1694,125576,제 28 기,20170928,-5032506394 ,450488004 ,-243633954 
1695,130879,제 53 기,20180402,3678941571 ,-10046314673 ,10708000604 
1696,144720,제 42 기,20180330,-4700438760 ,-25064065989 ,39693074401 
1697,176516,제 37 기,20180508,43209028977 ,-35191309753 ,-5380000000 
1698,261355,제 22 기,20180330,3037852935 ,-860005362 ,11340888615 
1699,359395,제 22 기,20190502,-2590537524 ,6229292157 ,6791393190 
1700,366942,제 19 기,20180330,11095495127 ,-17511530657 ,9933654386 
1701,1128613,제 3 기,20180330,-6022735995 ,-29981828199 ,8126051044 
1702,159731,제 33 기,20180612,-6609509202 ,1451701879 ,5000000000 
1703,159573,제 65 기,20170629,12217262928 ,5302932831 ,-13790707000 
1704,300557,제 19 기,20180515,18928133402 ,-49548047702 ,31710057924 
1705,171265,제 47 기,20180330,-13109907232 ,-90411662474 ,74146342900 
1706,857480,제 13 기,20180330,15456714309 ,-23427802588 ,-1320511560 
1707,1060744,제 3 기,20180607,85359255325 ,-33211435872 ,-47916621358 
1708,136004,제 41 기,20180330,798533371 ,-4415537774 ,2919379623 
1709,445160,제 17 기,20180403,6452753655 ,-13512516721 ,13917000870 
1710,820352,제 10 기,20180326,-2448513205 ,806542584 ,6362132856 
1711,255619,제 20 기,20180330,,,
1712,273615,제 27 기,20180329,-6544611023 ,1440982815 ,18867374713 
1713,349811,제 23 기,20180330,1852027154 ,-2077521605 ,-77712003 
1714,361266,제 22 기,20180330,-3261410228 ,18347214619 ,-16384480458 
1715,126414,제 64 기,20180607,570457499 ,-22826755487 ,19513696780 
1716,942131,제 8 기,20180402,5014662096 ,-15035990953 ,-5633602335 
1717,124197,제 59 기,20180402,,,
1718,494476,제 17 기,20180814,-3016578141 ,-24018788858 ,4257998070 
1719,821607,제 8 기,20180814,,,
1720,118284,제 34 기,20180330,3254488269 ,576540210 ,-1490457500 
1721,872452,제 10 기,20180402,-11607742454 ,5385905133 ,3375048510 
1722,963976,제 9 기,20180403,14450500102 ,-15635291950 ,4784361570 
1723,154462,제 59 기,20180402,69106026136 ,61089814461 ,-38337034525 
1724,216434,제 27 기,20180404,17126765229 ,-10929798085 ,-2423201668 
1725,241209,제 29 기,20170629,,,
1726,631518,제 11 기,20180402,1898785919000 ,-1175401678000 ,-544722238000 
1727,106641,제 74 기,20180402,3016336000000 ,-3919051000000 ,711606000000 
1728,103635,제 39 기,20180402,8658598089 ,-12037166952 ,-4919375848 
1729,173740,제 50 기,20180330,1951140087 ,-1046110909 ,-653507640 
1730,112457,제 56 기,20180330,2952296347 ,-7247234557 ,6518355606 
1731,415628,제 19 기,20180330,23766924668 ,-12048053460 ,-12221521039 
1732,533003,제 27 기,20180330,3106277425 ,-3305578706 ,1359388410 
1733,355089,제 29 기,20180330,319381501 ,927948861 ,-339698130 
1734,104120,제 41 기,20180329,2482840861 ,-520360332 ,-2555386619 
1735,167280,제 46 기,20180330,-13064999076 ,-10125794141 ,11041933440 
1736,659976,제 18 기,20180402,,,
1737,174527,제 60 기,20180402,-67518619607 ,11992670361 ,41069835749 
1738,116356,제 51 기,20180402,3166662052 ,3664404694 ,-4808405590 
1739,369833,제 18 기,20180330,7212814848 ,-5763997959 ,-1396308251 
1740,1042979,제 4 기,20180622,-2388648965 ,-10385308157 ,13723202600 
1741,763473,제 19 기,20180608,10870057652 ,-24751543128 ,0 
1742,526599,제 18 기,20180330,20547743896 ,-76954205892 ,96497047147 
1743,137234,제 40 기,20180402,,,
1744,681142,제 10 기,20180402,4254650342 ,-38932366211 ,9095996359 
1745,204642,제 24 기,20180330,7621662885 ,-8498074072 ,-711606640 
1746,256715,제 35 기,20180330,18084724312 ,-3908306727 ,-881445800 
1747,359076,제 23 기,20180330,-2932293964 ,-13087818258 ,-2090409200 
1748,367604,제 19 기,20180402,3881138408 ,-2795870263 ,30000000 
1749,389970,제 21 기,20180330,,1517970969 ,48080399682 
1750,478900,제 17 기,20180402,6334856311 ,51301896671 ,-2733811769 
1751,923899,제 22 기,20180330,-707760653 ,-4899301985 ,1277995590 
1752,694942,제 14 기,20180330,-1493822800 ,-262758551 ,
