,Unnamed: 0,기업코드,회차,등록일,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금(결손금),자본총계
4312,4312,00409672,제 20 기,20200330,87177278572.0,88357122200.0,175534400772.0,50089931198.0,17763688453.0,67853619651.0,,18813548920.0,107680781121.0
4313,4313,00185505,제 31 기,20200327,28098884128.0,6549289130.0,34648173258.0,2863833158.0,166524693.0,3030357851.0,7500000000.0,12806994164.0,31617815407.0
4314,4314,00230425,제 33 기,20200327,30446255794.0,20108725292.0,50554981086.0,3079439784.0,2363361782.0,5442801566.0,13266403500.0,,45112179520.0
4315,4315,00423690,제 18 기,20200330,36933087096.0,41350004087.0,78283091183.0,5458936205.0,3860388756.0,9319324961.0,5000000000.0,,68963766222.0
4316,4316,00472890,제 16 기,20200327,43070897911.0,64047852159.0,107118750070.0,28611812207.0,12663675084.0,41275487291.0,18400000000.0,29783197149.0,65843262779.0
4317,4317,00240857,제 34 기,20200330,48548024110.0,71424426351.0,119972450461.0,15921060276.0,2043469783.0,17964530059.0,10007297000.0,35594065104.0,102007920402.0
4318,4318,00265005,제 23 기,20200330,64467457579.0,60811268179.0,125278725758.0,32628190595.0,3376877090.0,36005067685.0,20339507500.0,33400305057.0,89273658073.0
4319,4319,00103592,제 47 기,20200330,367790752055.0,288249324272.0,656040076327.0,202049289199.0,33014265389.0,235063554588.0,52420851000.0,,420976521739.0
4320,4320,00171867,제 33 기,20200330,81538247660.0,48269961273.0,129808208933.0,26880131943.0,8202122351.0,35082254294.0,24164782000.0,36511178635.0,94725954639.0
4321,4321,00267979,제 48 기,20200327,47231100990.0,71650056195.0,118881157185.0,4428997655.0,14939735359.0,19368733014.0,1755000000.0,96454440304.0,99512424171.0
4322,4322,00364847,제 21 기,20200330,47735589705.0,11519886225.0,59255475930.0,10341160533.0,454989860.0,10796150393.0,5498059500.0,18839443066.0,48459325537.0
4323,4323,00365624,제 21 기,20200330,36448851269.0,48598326551.0,85047177820.0,24767430598.0,21665635484.0,46433066082.0,4829196500.0,21797472681.0,38614111738.0
4324,4324,00138242,제 58 기,20200330,506529253917.0,1510315750806.0,2016845004723.0,983425223720.0,627880188221.0,1611305411941.0,749200010000.0,-421823237468.0,405539592782.0
4325,4325,00260879,제 21 기,20200330,61074415254.0,87522008664.0,148596423918.0,35319708882.0,1790377859.0,37110086741.0,4715298500.0,,111486337177.0
4326,4326,00158015,제 30 기,20200330,65547618596.0,116607143996.0,182154762592.0,72806475588.0,20309271223.0,93115746811.0,12261127000.0,55444605287.0,89039015781.0
4327,4327,00761952,제 18 기,20200330,102452831604.0,22036838351.0,124489669955.0,33219870960.0,36065864243.0,69285735203.0,5063850000.0,912732283.0,55203934752.0
4328,4328,00591441,제 14 기,20200327,73471224069.0,37248735347.0,110719959416.0,14299994951.0,5457032285.0,19757027236.0,8729826500.0,64187394707.0,90962932180.0
4329,4329,01069736,제 17 기,20200330,22268231977.0,19195699919.0,41463931896.0,8921892503.0,1366516206.0,10288408709.0,2010500000.0,,31175523187.0
4330,4330,00106368,제 43 기,20200330,866896332428.0,2270768432293.0,3137664764721.0,998186077535.0,374674581624.0,1372860659159.0,167455885000.0,1397340962429.0,1764804105562.0
4331,4331,00145109,제 97 기,20200330,998450388251.0,933514683944.0,1931965072195.0,310035121626.0,47820481814.0,357855603440.0,65066515000.0,,1574109468755.0
4332,4332,00128607,제 41 기,20200327,40244857361.0,98704830984.0,138949688345.0,58297857967.0,3176573110.0,61474431077.0,6636788500.0,,77475257268.0
4333,4333,00612294,제 17 기,20200330,363818526349.0,97854245867.0,461672772216.0,348474718989.0,31998603950.0,380473322939.0,9282717500.0,38227031802.0,81199449277.0
4334,4334,00349060,제 21 기,20191230,47645392979.0,80796523104.0,130042388673.0,23838807660.0,26084487145.0,49923294805.0,4951227000.0,48087011381.0,80119093868.0
4335,4335,00131939,제 48 기,20200330,63757687045.0,93551492434.0,157309179479.0,39850442456.0,40072392936.0,79922835392.0,9000000000.0,35592054589.0,77386344087.0
4336,4336,00330044,제 28 기,20200327,179010195751.0,139200762589.0,318210958340.0,179751215871.0,32514195631.0,212265411502.0,32149535000.0,4028991289.0,105945546838.0
4337,4337,00159795,제 36 기,20200330,231365358019.0,166530405783.0,398574763802.0,55432347330.0,14439203055.0,69871550385.0,21980378500.0,243919680930.0,328703213417.0
4338,4338,01257872,제 6 기,20200330,60018494232.0,9665927148.0,69684421380.0,32312839623.0,5404431095.0,37717270718.0,2872158000.0,7447361454.0,31967150662.0
4339,4339,00101664,제 33 기,20200330,124176490290.0,113640251226.0,237816741516.0,83814951714.0,4838285496.0,88653237210.0,11953430000.0,,149163504306.0
4340,4340,00142865,제 42 기,20200330,68839262163.0,63521751297.0,132361013460.0,11605270255.0,2510636078.0,14115906333.0,7663219000.0,,118245107127.0
4341,4341,00364403,제 22 기,20200330,115973819557.0,153392027996.0,269365847553.0,122710365925.0,18327953242.0,141038319167.0,26092587500.0,33871945808.0,128327528386.0
4342,4342,00276834,제 23 기,20200330,29467998067.0,44040430760.0,73508428827.0,9346857768.0,1888145083.0,11235002851.0,23442749500.0,-5850705412.0,62273425976.0
4343,4343,00385363,제 24 기,20200330,58507576507.0,35110195930.0,93617772437.0,46805839904.0,6722659622.0,53528499526.0,5273752400.0,18069774541.0,40089272911.0
4344,4344,00189538,제 30 기,20200327,60749149175.0,7989279537.0,68738428712.0,30684565778.0,2026669172.0,32711234950.0,13149933000.0,2880133476.0,36027193762.0
4345,4345,00491053,제 20 기,20200327,22918112792.0,16658993181.0,39577105973.0,1221833632.0,3008207607.0,4230041239.0,4305293500.0,8855502806.0,35347064734.0
4346,4346,00356389,제 28 기,20200330,26536945191.0,10809203035.0,37346148226.0,2702755621.0,268282946.0,2971038567.0,4865295000.0,27771790180.0,34375109659.0
4347,4347,00303396,제 26 기,20200330,67387132300.0,46619346188.0,114006478488.0,4802609211.0,11150448957.0,15953058168.0,8035645000.0,82348117216.0,98053420320.0
4348,4348,00166573,제 38 기,20200327,203585396915.0,100614623937.0,304200020852.0,24737464313.0,5641446355.0,30378910668.0,9700035000.0,254123003002.0,273821110184.0
4349,4349,00795135,제 10 기,20200330,1341111080843.0,2718652124816.0,4059763205659.0,1688900349341.0,560031953911.0,2248932303252.0,148733500000.0,769143158966.0,1810830902407.0
4350,4350,00614593,제 22 기,20200330,41193488730.0,57880247138.0,99320935868.0,47320966566.0,675964476.0,47996931042.0,7927357300.0,298590200.0,51324004826.0
4351,4351,00797364,제 10 기,20200330,219411383090.0,88673870469.0,308085253559.0,196625120287.0,38652591718.0,235277712005.0,6500000000.0,27956291929.0,72807541554.0
4352,4352,00527464,제 20 기,20200331,26109846341.0,50804125529.0,76913971870.0,21227215978.0,3674769125.0,24901985103.0,3434825500.0,31484871391.0,52011986767.0
4353,4353,01165155,제 4 기,20200330,6711336591.0,20520373528.0,27231710119.0,192530196.0,3007535912.0,3200066108.0,3217131400.0,-1177605809.0,24031644011.0
4354,4354,00435969,제 18 기,20200327,59904860548.0,34869070174.0,94773930722.0,10238356188.0,435907620.0,10674263808.0,12198229000.0,40760872420.0,84099666914.0
4355,4355,00218575,제 34 기,20200330,77650581581.0,146391723094.0,224042304675.0,22695197435.0,5354383596.0,28049581031.0,7000000000.0,184239061866.0,195992723644.0
4356,4356,00842619,제 14 기,20200330,109835978855.0,34361455930.0,144197434785.0,14421681994.0,9896428271.0,24318110265.0,6004004500.0,-70139417108.0,119879324520.0
4357,4357,00416654,제 21 기,20200327,27256276965.0,17161907070.0,44418184035.0,8260210071.0,522112876.0,8782322947.0,6597727000.0,,35635861088.0
4358,4358,00123523,제 54 기,20200330,35262933346.0,122828145286.0,158091078632.0,44791750319.0,282297901.0,45074048220.0,4595442500.0,,113017030412.0
4359,4359,00357607,제 25 기,20200330,11807176806.0,50425732753.0,62232909559.0,17405748538.0,11938334752.0,29344083290.0,2530000000.0,23920706201.0,32888826269.0
4360,4360,00447609,제 21 기,20200330,248435014992.0,126680586301.0,375115601293.0,118571221048.0,16625478241.0,135196699289.0,16340234000.0,214533341940.0,239918902004.0
4361,4361,00528515,제 25 기,20200330,43050732877.0,67039872272.0,110090605149.0,31062421168.0,280414948.0,31342836116.0,5872489000.0,53454134777.0,78747769033.0
4362,4362,00541163,제 19 기,20200327,85354189688.0,107479340686.0,192833530374.0,24635893176.0,261237879.0,24897131055.0,8030468000.0,,167936399319.0
4363,4363,00361381,제 24 기,20200330,71097359123.0,90823416773.0,161920775896.0,30499109857.0,988174924.0,31487284781.0,3165454000.0,93604443898.0,130433491115.0
4364,4364,00118044,제 50 기,20200330,45299796650.0,44636428170.0,89936224820.0,19280623317.0,19665733114.0,38946356431.0,23269025000.0,11884570685.0,50989868389.0
4365,4365,00173351,제 44 기,20200330,40981929839.0,42864792997.0,83846722836.0,11022696813.0,3211505348.0,14234202161.0,3000000000.0,,69612520675.0
4366,4366,00220686,제 29 기,20200330,114288788099.0,109714502987.0,224003291086.0,88875472129.0,28926432408.0,117801904537.0,10438487500.0,35907821098.0,106201386549.0
4367,4367,00106881,제 40 기,20200330,83129332437.0,65868495943.0,148997828380.0,67159453434.0,19366876060.0,86526329494.0,29466497500.0,-3887747917.0,62471498886.0
4368,4368,00244783,제 23 기,20200330,,,63761022354.0,,,28684265072.0,,,35076757282.0
4369,4369,00855163,제 9 기,20200330,38769284064.0,80288259987.0,119057544051.0,10316999108.0,6610800279.0,16927799387.0,2404080000.0,,102129744664.0
4370,4370,00519252,제 18 기,20200330,40368526506.0,59983804637.0,100352331143.0,25148558144.0,7970563492.0,33119121636.0,11413527200.0,6562890179.0,67233209507.0
4371,4371,00654272,제 19 기,20200401,29968382904.0,40388650776.0,70357033680.0,19410783415.0,11984419130.0,31395202545.0,6636858500.0,,38961831135.0
4372,4372,00972293,제 12 기,20200330,134984949238.0,26833374307.0,161818323545.0,2623515725.0,90940193690.0,93563709415.0,3455404500.0,,68254614130.0
4373,4373,00524786,제 20 기,20200327,70156974231.0,47534117819.0,117691092050.0,40500939066.0,6611753795.0,47112692861.0,4073264500.0,42831719287.0,70578399189.0
4374,4374,00127200,제 52 기,20200330,273326488509.0,184677655009.0,458004143518.0,11951233687.0,1358416906.0,13309650593.0,10000000000.0,309371637008.0,444694492925.0
4375,4375,00838005,제 13 기,20200330,165601330815.0,87516108716.0,253117439531.0,70909769470.0,15276864135.0,86186633605.0,9050333000.0,,166930805926.0
4376,4376,00441650,제 18 기,20200330,30299851291.0,5224984550.0,35524835841.0,14376549818.0,455688635.0,14832238453.0,6000000000.0,,20692597388.0
4377,4377,00371740,제 22 기,20200327,68797929059.0,99173272135.0,167971201194.0,15041215009.0,3283715672.0,18324930681.0,9345959000.0,,149646270513.0
4378,4378,00164724,제 36 기,20200330,764306679109.0,1166663287601.0,1930969966710.0,704106912790.0,185895264266.0,890002177056.0,135996670000.0,,1040967789654.0
4379,4379,00398668,제 21 기,20200330,44247032360.0,91588526120.0,135835558480.0,34399773647.0,22893831270.0,57293604917.0,5941435500.0,,78541953563.0
4380,4380,00606664,제 19 기,20200330,21962007910.0,17883933781.0,39845941691.0,10122777000.0,3173484657.0,13296261657.0,2830673500.0,9141493410.0,26549680034.0
4381,4381,00133511,제 57 기,20200330,147143913719.0,134756215817.0,281900129536.0,68104736834.0,2555113682.0,70659850516.0,101212480000.0,,211240279020.0
4382,4382,00167004,제 53 기,20200327,22619714402.0,61041784682.0,83661499084.0,4660149317.0,2000090619.0,6660239936.0,1500000000.0,40649728143.0,77001259148.0
4383,4383,00259934,제 31 기,20200619,55062517394.0,60286707441.0,115349224835.0,3191204403.0,2069753210.0,5260957613.0,11617138500.0,,110088267222.0
4384,4384,00531865,제 20 기,20200330,32448078237.0,71698588145.0,104146666382.0,22609484839.0,19852923401.0,42462408240.0,5963760000.0,45127545281.0,61684258142.0
4385,4385,00269922,제 24 기,20200330,64170006385.0,77598021635.0,141768028020.0,5237516394.0,436780069.0,5674296463.0,,,136093731557.0
4386,4386,00493510,제 20 기,20200330,54137882078.0,62658896734.0,116796778812.0,51303891438.0,13192171526.0,64496062964.0,,,52300715848.0
4387,4387,00109268,제 47 기,20200330,58141482501.0,20173494244.0,78314976745.0,12070917386.0,5130656828.0,17201574214.0,5000000000.0,,61113402531.0
4388,4388,00188973,제 39 기,20200330,95767143653.0,43633493903.0,139400637556.0,19752560080.0,217442750.0,19970002830.0,8646574500.0,79989077299.0,119430634726.0
4389,4389,01011438,제 20 기,20200326,69810668974.0,24611755297.0,94422424271.0,12286543356.0,925451234.0,13211994590.0,2571074000.0,52151505121.0,81210429681.0
4390,4390,01276901,제 2 기,20200327,15055376421.0,,15055376421.0,22274000.0,896946457.0,919220457.0,755000000.0,201982766.0,14136155964.0
4391,4391,01309388,제 14 기,20200330,22242797264.0,12541080666.0,34783877930.0,4341326290.0,2008811517.0,6350137807.0,543375000.0,8177407345.0,28433740123.0
4392,4392,01251489,제 10 기,20200330,,,65686253334.0,,,2906560492.0,,,62779692842.0
4393,4393,00216498,제 32 기,20200330,182700462934.0,174947888001.0,357648350935.0,132755884472.0,118603459674.0,251359344146.0,7735000000.0,,106289006789.0
4394,4394,01416457,제 1 기,20200325,1789828728.0,0.0,1789828728.0,0.0,1473193990.0,1473193990.0,21000000.0,-8102834.0,316634738.0
4395,4395,00141556,제 35 기,20200330,49236847383.0,146323286930.0,195560134313.0,78282217773.0,19139248727.0,97421466500.0,5381445000.0,83336235882.0,98138667813.0
4396,4396,00458234,제 29 기,20200330,89582901729.0,138633622487.0,228216524216.0,54400457187.0,32815725261.0,87216182448.0,5550000000.0,119795054721.0,141000341768.0
4397,4397,00497631,제 28 기,20200330,71141568620.0,80826270939.0,151967839559.0,35700227681.0,18224830218.0,53925057899.0,12134201000.0,45475237567.0,98042781660.0
4398,4398,00638539,제 20 기,20200331,100996509798.0,48427540654.0,149424050452.0,85471815039.0,2054991260.0,87526806299.0,11330724000.0,-22361014859.0,61897244153.0
4399,4399,00365457,제 22 기,20200330,38149634303.0,18880236987.0,57029871290.0,27218113193.0,3113328691.0,30331441884.0,5157756500.0,2112807831.0,26698429406.0
4400,4400,00833064,제 17 기,20200330,104605989559.0,37428473124.0,142034462683.0,86984427897.0,13441519689.0,100425947586.0,2573856500.0,7568889702.0,41608515097.0
4401,4401,01089855,제 5 기,20200327,67731073011.0,58178026782.0,125909099793.0,46638271067.0,4463702520.0,51101973587.0,,,74807126206.0
4402,4402,01166109,제 4 기,20200330,17701156577.0,20848990351.0,38550146928.0,5638977289.0,4290511338.0,9929488627.0,3300044000.0,3746613326.0,28620658301.0
4403,4403,00258360,제 23 기,20200330,15762944865.0,82165169709.0,97928114574.0,22848867640.0,7365405157.0,30214272797.0,40632857500.0,15099804259.0,67713841777.0
4404,4404,00166500,제 45 기,20200330,77385286885.0,80930247959.0,158315534844.0,32716288680.0,1005894053.0,33722182733.0,11000000000.0,,124593352111.0
4405,4405,00869272,제 28 기,20200330,26251796877.0,30452469121.0,56704265998.0,18396326007.0,544176995.0,18940503002.0,4849390000.0,28160608656.0,37763762996.0
4406,4406,00295547,제 29 기,20200330,21509786101.0,27272184610.0,48781970711.0,2262485312.0,940551698.0,3203037010.0,4500000000.0,31833944248.0,45578933701.0
4407,4407,00592653,제 20 기,20200330,39003804802.0,47400552638.0,86404357440.0,34561098323.0,9063501075.0,43624599398.0,3557848500.0,42113684908.0,42779758042.0
4408,4408,00493185,제 25 기,20200330,62013614080.0,90835469568.0,152849083648.0,22887566338.0,0.0,22887566338.0,7298904000.0,119394623004.0,129961517310.0
4409,4409,01246034,제 10 기,20200330,10770103598.0,33041839755.0,43811943353.0,22308654948.0,4370240875.0,26678895823.0,5965522500.0,-40846782093.0,17133047530.0
4410,4410,00146296,제 49 기,20200330,35559462214.0,51719736489.0,87279198703.0,14176437968.0,21166825756.0,35343263724.0,38728305000.0,13765523639.0,51935934979.0
4411,4411,00416414,제 20 기,20200330,74650712317.0,30518944324.0,105169656641.0,4406035523.0,604699775.0,5010735298.0,5923260000.0,54732081929.0,100158921343.0
4412,4412,00352499,제 20 기,20200330,76909953768.0,16082254156.0,92992207924.0,34954368106.0,277121096.0,35231489202.0,7608439000.0,47203143613.0,57760718722.0
4413,4413,00264714,제 27 기,20200330,21914631937.0,123930307760.0,145844939697.0,25399963931.0,22072182181.0,47472146112.0,17043598000.0,53441142395.0,98372793585.0
4414,4414,01363818,제 2 기,20200330,23777296461.0,1560059890991.0,1583837187452.0,7235163586.0,714335920178.0,721571083764.0,85984442000.0,10275379315.0,862266103688.0
4415,4415,00148948,제 65 기,20200330,40884587933.0,50800922046.0,91685509979.0,31564702225.0,12158578527.0,43723280752.0,25961195000.0,721624764.0,47962229227.0
4416,4416,00537832,제 23 기,20200327,21405660371.0,14209719832.0,35615380203.0,2881261326.0,4132125623.0,7013386949.0,3287101000.0,17882007222.0,28601993254.0
4417,4417,00422895,제 18 기,20200330,94376102465.0,483845131926.0,578221234391.0,82234932039.0,48898542976.0,131133475015.0,41040895000.0,,447087759376.0
4418,4418,01020843,제 21 기,20200330,83403958247.0,21838250837.0,105242209084.0,56986775522.0,17634790796.0,74621566318.0,4900000000.0,,30620642766.0
4419,4419,01222432,제 12 기,20200330,69601466407.0,19986852050.0,89588318457.0,16858366004.0,2488961426.0,19347327430.0,1647300000.0,,70240991027.0
4420,4420,01035289,제 6 기,20200330,4056818532.0,104774351255.0,108831169787.0,1421161939.0,63605178407.0,65026340346.0,39134075000.0,,43804829441.0
4421,4421,00910947,제 9 기,20200330,2834310533.0,47113383395.0,49947693928.0,1729672686.0,963407682.0,2693080368.0,76000020000.0,-28884088440.0,47254613560.0
4422,4422,00646732,제 12 기,20200330,44671418480.0,193319879596.0,237991298076.0,25620240180.0,634112276.0,26254352456.0,27947646000.0,72088673152.0,211736945620.0
4423,4423,00761059,제 19 기,20200330,124740936259.0,89964648018.0,214705584277.0,47493294151.0,10146728388.0,57640022539.0,6200000000.0,,157065561738.0
4424,4424,00307222,제 20 기,20200330,32939173613.0,42810018620.0,75749192233.0,29407592653.0,4200313968.0,33607906621.0,8156348500.0,,42141285612.0
4425,4425,00198378,제 28 기,20200330,42421475653.0,109365394026.0,151786869679.0,48281962714.0,19594275450.0,67876238164.0,6054943000.0,22733002444.0,83910631515.0
4426,4426,01124680,제 5 기,20200330,55468666486.0,29452755369.0,84921421855.0,28656724337.0,1882828636.0,30539552973.0,3375366500.0,23123629938.0,54381868882.0
4427,4427,00957735,제 23 기,20200330,135508681980.0,95667034304.0,231175716284.0,75093002439.0,15176461653.0,90269464092.0,8483947500.0,,140906252192.0
4428,4428,00200910,제 28 기,20200330,45012544262.0,31438309704.0,76450853966.0,7641524448.0,967836072.0,8609360520.0,7886287000.0,55872617507.0,67841493446.0
4429,4429,00579980,제 20 기,20200330,267625874751.0,127476066929.0,395101941680.0,111295967275.0,23883739107.0,135179706382.0,11414034500.0,,259922235298.0
4430,4430,00133557,제 46 기,20200330,35023363667.0,17422286907.0,52445650574.0,12163100095.0,2004065180.0,14167165275.0,5000000000.0,33028949176.0,38278485299.0
4431,4431,00296078,제 24 기,20200330,33462621949.0,208631611785.0,242094233734.0,7673192799.0,24451453845.0,32124646644.0,10895916500.0,730060982068.0,209969587090.0
4432,4432,00159740,제 64 기,20200330,95747749488.0,469310575769.0,565058325257.0,301484289.0,353722361.0,655206650.0,18476380000.0,356762360658.0,564403118607.0
4433,4433,01035678,제 16 기,20200330,23328188865.0,42275315797.0,65603504662.0,11816035082.0,22023025.0,11838058107.0,5414723500.0,-33862037911.0,53765446555.0
4434,4434,00447502,제 20 기,20200330,15857276669.0,44727445071.0,60584721740.0,22574050551.0,6526495353.0,29100545904.0,7293812000.0,1713492029.0,31484175836.0
4435,4435,00159209,제 45 기,20200330,257592435097.0,477614435523.0,735206870620.0,223522061943.0,19472049245.0,242994111188.0,7644000000.0,495248674555.0,492212759432.0
4436,4436,00625942,제 15 기,20200330,67266254000.0,175059516665.0,242325770665.0,85582601978.0,34764718472.0,120347320450.0,6707959500.0,,121978450215.0
4437,4437,01137903,제 8 기,20200330,44956506849.0,10510512673.0,55467019522.0,13969659644.0,437308964.0,14406968608.0,4115666500.0,,41060050914.0
4438,4438,00405320,제 20 기,20200327,229795447050.0,183704626861.0,413500073911.0,40498102471.0,12498540030.0,52996642501.0,17655442000.0,242293885297.0,360503431410.0
4439,4439,01199550,제 4 기,20200514,307368227174.0,122995038667.0,430363265841.0,106577985253.0,5750458868.0,112328444121.0,56000000000.0,156179712137.0,318034821720.0
4440,4440,01068658,제 5 기,20200330,29834295146.0,81279523682.0,111113818828.0,32772888637.0,43505640029.0,76278528666.0,3700190500.0,,34835290162.0
4441,4441,00350020,제 21 기,20200330,29904743790.0,59611933041.0,89516676831.0,34728991929.0,12289918316.0,47018910245.0,13179972000.0,2594523441.0,42497766586.0
4442,4442,00347734,제 19 기,20200330,10466302544.0,26996083650.0,37462386194.0,8107180925.0,2701552175.0,10808733100.0,6000000000.0,15650953130.0,26653653094.0
4443,4443,00608316,제 27 기,20200330,18460616064.0,17388329339.0,35848945403.0,6321486990.0,1821882174.0,8143369164.0,3727245000.0,,27705576239.0
4444,4444,00991191,제 10 기,20200324,31101951066.0,15866499483.0,46968450549.0,5559615797.0,6030379115.0,11589994912.0,3785304000.0,,35378455637.0
4445,4445,00249982,제 26 기,20200327,13513098686.0,135350911082.0,148864009768.0,257892134.0,2080232184.0,2338124318.0,13672998500.0,24270057761.0,146525885450.0
4446,4446,00107066,제 66 기,20200330,141845461132.0,60584974312.0,202430435444.0,140197947393.0,9359562203.0,149557509596.0,49143055000.0,18752130585.0,52872925848.0
4447,4447,01258710,제 12 기,20200327,50358317353.0,11454991952.0,61813309305.0,8426275927.0,113957611.0,8540233538.0,2412554000.0,14460747299.0,53273075767.0
4448,4448,00687711,제 12 기,20200330,572351359238.0,300865220778.0,873216580016.0,128776134464.0,19503896622.0,148280031086.0,46050000000.0,,724936548930.0
4449,4449,00870861,제 12 기,20200330,80525474561.0,44167624089.0,124693098650.0,44405438829.0,201312725.0,44606751554.0,9987179000.0,54046764710.0,80086347096.0
4450,4450,00163114,제 48 기,20200330,25687681704.0,282615348881.0,308303030585.0,6244267440.0,3109843125.0,9354110565.0,11739922000.0,,298948920020.0
4451,4451,01181515,제 9 기,20200330,44905183309.0,19143713932.0,64048897241.0,2842267240.0,2089786350.0,4932053590.0,3679666000.0,19933922182.0,59116843651.0
4452,4452,01108099,제 5 기,20200330,104822210887.0,133061530055.0,237883740942.0,36961888266.0,21597986548.0,58559874814.0,45504180000.0,96355287518.0,179323866128.0
4453,4453,01179608,제 4 기,20200330,39007519081.0,48922469348.0,87929988429.0,20098057945.0,2977804530.0,23075862475.0,5434068700.0,42827496835.0,64854125954.0
4454,4454,00962223,제 15 기,20200330,27603218496.0,16929439840.0,44532658336.0,6362553676.0,2406938791.0,8769492467.0,4722300000.0,,35763165869.0
4455,4455,01073678,제 12 기,20200330,16938494368.0,7522637337.0,24461131705.0,718634600.0,2751431982.0,3470066582.0,1797362000.0,-8862610447.0,20991065123.0
4456,4456,00148939,제 54 기,20200330,85635650110.0,210186218564.0,295821868674.0,10680210552.0,10129625951.0,20809836503.0,34245690000.0,211946394941.0,275012032171.0
4457,4457,00158963,제 33 기,20200327,164516968017.0,166726687524.0,331243655541.0,58699582138.0,17445081415.0,76144663553.0,8115911000.0,248128434514.0,255098991988.0
4458,4458,00580667,제 21 기,20200330,39133976524.0,56679843600.0,95813820124.0,22588304713.0,14013194162.0,36601498875.0,,26367979071.0,59212321249.0
4459,4459,00815767,제 10 기,20200330,115830218371.0,39611071894.0,155441290265.0,13156609323.0,3518845558.0,16675454881.0,4784921000.0,123183374696.0,138765835384.0
4460,4460,01108248,제 20 기,20200327,,,113633384926.0,,,4713886111.0,9993107500.0,,108919498815.0
4461,4461,00160375,제 45 기,20200330,7749228462.0,35156616215.0,42905844677.0,6704862839.0,9463139311.0,16168002150.0,5000000000.0,19308096792.0,26737842527.0
4462,4462,00134963,제 55 기,20200327,290038000000.0,532344000000.0,822382000000.0,264368000000.0,126656000000.0,391024000000.0,12000000000.0,368062000000.0,431358000000.0
4463,4463,00447928,제 20 기,20200330,36739301090.0,47770168899.0,84509469989.0,33288455942.0,6902493160.0,40190949102.0,5506839000.0,30368153588.0,44318520887.0
4464,4464,00121570,제 47 기,20200330,76844736811.0,118406568728.0,195251305539.0,56681935747.0,27226194160.0,83908129907.0,10251752500.0,84835676095.0,111343175632.0
4465,4465,00975290,제 16 기,20200330,31691405489.0,8560048125.0,40251453614.0,1286818841.0,356702125.0,1643520966.0,4659120000.0,1622589590.0,38607932648.0
4466,4466,00217743,제 33 기,20200327,64133691243.0,31815922613.0,95949613856.0,13549260683.0,9679830711.0,23229091394.0,5205200000.0,56829571798.0,72720522462.0
4467,4467,00490151,제 17 기,20200330,180101436588.0,296611021243.0,476712457831.0,105482930506.0,208634651.0,105691565157.0,27078205000.0,368793363938.0,371020892674.0
4468,4468,00132211,제 62 기,20200330,99418325996.0,316150044103.0,425143006846.0,133280168816.0,72917133295.0,206197302111.0,12607989000.0,,218945704735.0
4469,4469,00114093,제 54 기,20200330,57026538718.0,40143966591.0,97170505309.0,29850579828.0,6469772979.0,36320352807.0,8536000000.0,44420536525.0,60850152502.0
4470,4470,00336297,제 29 기,20200330,17664236388.0,28100113200.0,45764349588.0,18164055663.0,4765555107.0,22929610770.0,7150000000.0,13819337108.0,22834738818.0
4471,4471,00121154,제 46 기,20200330,65243664249.0,87516844101.0,152760508350.0,49652603299.0,18251275077.0,67903878376.0,8800000000.0,74701781412.0,84856629974.0
4472,4472,00563545,제 18 기,20200330,150856945631.0,191805432785.0,342662378416.0,67653160892.0,111694944048.0,179348104940.0,4005168000.0,87981592697.0,163314273476.0
4473,4473,00398808,제 20 기,20200330,29770221958.0,75635193450.0,105405415408.0,30685715963.0,4245528720.0,34931244683.0,11278611500.0,,70474170725.0
4474,4474,00536888,제 21 기,20200330,18361907034.0,15031219123.0,33393126157.0,11108517832.0,1111536449.0,12220054281.0,5399268000.0,-11343667991.0,21173071876.0
4475,4475,00137252,제 49 기,20200330,184565206359.0,272907057815.0,457472264174.0,229279584292.0,32541348484.0,261820932776.0,70572300000.0,-3463264193.0,195651331398.0
4476,4476,01188378,제 16 기,20200327,26931578704.0,22037660401.0,48969239105.0,1339261188.0,8982277692.0,10321538880.0,1800000000.0,,38647700225.0
4477,4477,00455875,제 23 기,20200330,54658725220.0,24083646685.0,78742371905.0,1805585188.0,1654602165.0,3460187353.0,3600000000.0,64996226889.0,75282184552.0
4478,4478,00525679,제 18 기,20200330,88411584641.0,231781065276.0,320192649917.0,40380985842.0,40532259618.0,80913245460.0,26240282000.0,-32611050144.0,239279404457.0
4479,4479,00470829,제 17 기,20200330,23426838096.0,17353843918.0,40780682014.0,14127760044.0,2981889658.0,17109649702.0,6939760500.0,,23671032312.0
4480,4480,00150828,제 61 기,20200330,218281825113.0,107529334621.0,325811159734.0,148572282856.0,79827587030.0,228399869886.0,73311885500.0,17813631598.0,97411289848.0
4481,4481,00140946,제 47 기,20200330,63112083850.0,77650651703.0,140762735553.0,73022373306.0,26813815070.0,99836188376.0,14340941000.0,,40926547177.0
4482,4482,00101628,제 135 기,20200330,223798877643.0,1072466553453.0,1296265431096.0,150525798495.0,405007759252.0,555533557747.0,13707635000.0,739385681708.0,740731873349.0
4483,4483,00113508,제 74 기,20200330,55461981920.0,303068751392.0,358530733312.0,18800677069.0,36849576179.0,55650253248.0,8500200500.0,,302880480064.0
4484,4484,00306454,제 21 기,20200330,72639349620.0,37171045897.0,109810395517.0,22243935260.0,1767238156.0,24011173416.0,15582500000.0,,85799222101.0
