,기업코드,회차,등록일,수익(매출액),영업이익(손실),당기순이익(손실)
453,761952,제 16 기,20180402,,4982208120 ,678656157 
454,591441,제 12 기,20180330,103291889705 ,7934117212 ,-5150779980 
455,106368,제 41 기,20180402,,,135421884729 
456,145109,제 95 기,20180402,,,
457,128607,제 39 기,20180330,,,5414844854 
458,612294,제 15 기,20180402,157081728299 ,19351088826 ,920377360 
459,349060,제 19 기,20171229,35601802840 ,8782583764 ,7555401522 
460,131939,제 46 기,20180330,106565979939 ,1153990465 ,979837072 
461,330044,제 26 기,20180330,,-29210314577 ,-53577688093 
462,159795,제 34 기,20180402,237633170313 ,4782790700 ,556611490 
463,101664,제 31 기,20180403,,,
464,142865,제 40 기,20180330,,92037591 ,495028148 
465,364403,제 20 기,20180330,169279702351 ,13892654124 ,-32806806224 
466,276834,제 21 기,20180330,50108229187 ,1773899305 ,703943690 
467,385363,제 22 기,20180402,,,-1085534489 
468,189538,제 28 기,20180329,,,490826058 
469,491053,제 18 기,20180329,20027070635 ,1778166637 ,1093531212 
470,356389,제 26 기,20180330,41579682274 ,5972731345 ,4652278738 
471,303396,제 24 기,20180402,,3531538473 ,5477075988 
472,166573,제 36 기,20180330,,29650993013 ,27172311166 
473,795135,제 8 기,20190626,3210151211364 ,206112851373 ,72754597643 
474,614593,제 20 기,20180402,,-1018815046 ,-2569261475 
475,797364,제 8 기,20180402,,2779268026 ,5060362080 
476,527464,제 18 기,20180330,,611591610 ,
477,1165155,제 2 기,20180330,2389536199 ,-1645401798 ,-2728975999 
478,435969,제 16 기,20180330,,7031739900 ,1792828699 
479,218575,제 32 기,20180330,,,
480,842619,제 12 기,20180614,,-8099205818 ,-8292905114 
481,416654,제 19 기,20180330,,-1615317990 ,-6398280372 
482,123523,제 52 기,20180330,,,7346679230 
483,357607,제 23 기,20180608,,742055089 ,4004272858 
484,447609,제 19 기,20180511,513248234234 ,65951439359 ,31912461736 
485,528515,제 23 기,20180330,34577553218 ,-582637846 ,1392734933 
486,541163,제 17 기,20180330,,6279097106 ,3919551522 
487,361381,제 22 기,20180402,,,13284196322 
488,118044,제 48 기,20180402,,,5190487024 
489,173351,제 42 기,20180402,,3199048219 ,1886838459 
490,220686,제 27 기,20180330,,285762732 ,-9223301115 
491,106881,제 38 기,20180330,,1583591027 ,710162772 
492,244783,제 21 기,20180402,,,
493,855163,제 7 기,20180330,,,13579196507 
494,519252,제 16 기,20180402,,2556582576 ,-18002347533 
495,654272,제 17 기,20180402,,,860437801 
496,524786,제 18 기,20180330,,6114979396 ,2983071390 
497,127200,제 50 기,20180330,,7531409283 ,12301134493 
498,838005,제 11 기,20180810,45690750883 ,1678102223 ,-2167679459 
499,441650,제 16 기,20180402,,1180997413 ,1226394918 
500,371740,제 20 기,20180329,,8126980558 ,4710639657 
501,164724,제 34 기,20180814,,179180117546 ,101061426802 
502,398668,제 19 기,20180330,,,
503,606664,제 17 기,20180330,48146389082 ,697712233 ,-560250142 
504,133511,제 55 기,20180402,,-1787446196 ,-7500006480 
505,167004,제 51 기,20180327,155516614426 ,751486937 ,2064680643 
506,259934,제 29 기,20180330,,,1122311642 
507,531865,제 18 기,20180330,62882858190 ,7306931228 ,6511776974 
508,269922,제 22 기,20180402,,22261355092 ,17971479476 
509,493510,제 18 기,20180402,151335858610 ,6367211238 ,2610319634 
510,109268,제 45 기,20180402,,5542429643 ,6150199061 
511,188973,제 37 기,20180711,102463308791 ,5358736822 ,2665327540 
512,1011438,제 18 기,20180328,40197224972 ,5332777727 ,4940097561 
513,216498,제 30 기,20180330,312491937825 ,18775013549 ,20145344447 
514,141556,제 33 기,20180402,,,9569546821 
515,497631,제 26 기,20180330,,3826924408 ,2859251075 
516,638539,제 18 기,20180330,42061541893 ,2175723933 ,-5593504334 
517,365457,제 20 기,20180402,32193107850 ,604799701 ,-180060940 
518,833064,제 15 기,20180515,,,4915963731 
519,1089855,제 3 기,20180328,,,10310463025 
520,258360,제 21 기,20180330,39171021899 ,4188700847 ,2818512183 
521,166500,제 43 기,20180402,,,
522,869272,제 26 기,20180330,,2263201908 ,2791479085 
523,295547,제 27 기,20180402,,540541932 ,540970370 
524,592653,제 18 기,20180402,85930798375 ,7129118886 ,-17457779305 
525,493185,제 23 기,20180402,570820559864 ,100636287652 ,74209208106 
526,146296,제 47 기,20180330,52702961231 ,973720215 ,169045910 
527,416414,제 18 기,20180601,43707617682 ,10076521717 ,6779439552 
528,352499,제 18 기,20180330,146033757463 ,5190501144 ,4638183927 
529,264714,제 25 기,20180402,,3070044784 ,2686807320 
530,148948,제 63 기,20180607,,1613972908 ,1052115853 
531,537832,제 21 기,20180330,21527372457 ,773035369 ,851821758 
532,422895,제 16 기,20180329,176743036266 ,35974430319 ,26942322848 
533,1020843,제 19 기,20180402,,,
534,1035289,제 4 기,20180402,,1778976719 ,599500446 
535,910947,제 7 기,20180402,,7419901227 ,-1549219348 
536,646732,제 10 기,20180402,13058773409 ,8067341657 ,10374869954 
537,307222,제 18 기,20180402,60986566678 ,1164308378 ,-5736702792 
538,198378,제 26 기,20180615,19536787344 ,3188818006 ,717889480 
539,1124680,제 3 기,20180402,41950240380 ,9112706815 ,7345115418 
540,957735,제 21 기,20180330,,,
541,200910,제 26 기,20180330,,1426454713 ,1558675923 
542,133557,제 44 기,20180330,67111332558 ,1563901289 ,1434999425 
543,296078,제 22 기,20180402,,-366965035 ,666883448374 
544,159740,제 62 기,20180402,13553599000 ,10528356122 ,
545,1035678,제 14 기,20180330,,-3321729692 ,-13225254089 
546,447502,제 18 기,20180604,22351892581 ,2238533423 ,1475312302 
547,159209,제 43 기,20200330,490192813674 ,32871957584 ,32454111809 
548,625942,제 13 기,20180330,,,
549,405320,제 18 기,20180402,,45692713782 ,32449340825 
550,1068658,제 3 기,20180330,65876554787 ,1609175035 ,2422021530 
551,350020,제 19 기,20180330,60306603248 ,1698050023 ,-11819937114 
552,347734,제 17 기,20180402,49592412582 ,-671431936 ,-338314923 
553,608316,제 25 기,20180330,,854234716 ,525184602 
554,991191,제 8 기,20180611,,-1544989990 ,-1482532525 
555,249982,제 24 기,20180330,3161732514 ,-1663234870 ,-7070798135 
556,107066,제 64 기,20180402,,1829223159 ,1700256436 
557,687711,제 10 기,20180402,,,-43375901738 
558,870861,제 10 기,20180402,145208433982 ,18143077587 ,15669275332 
559,163114,제 46 기,20180402,,,
560,1108099,제 3 기,20180618,,,12104265696 
561,962223,제 13 기,20180611,20812399755 ,4621424384 ,4287999088 
562,1073678,제 10 기,20180330,,-905677080 ,-1119305975 
563,148939,제 52 기,20180402,174294405005 ,24558859589 ,22019013619 
564,158963,제 31 기,20180629,,31717077760 ,27863650607 
565,580667,제 19 기,20180330,23928430490 ,2332378167 ,-185899995 
566,815767,제 8 기,20180402,,11003601627 ,13206169024 
567,160375,제 43 기,20180402,23646887710 ,-769354765 ,536000245 
568,134963,제 53 기,20180330,,35971000000 ,28117000000 
569,447928,제 18 기,20180402,,2393446646 ,-7269753663 
570,121570,제 45 기,20180611,,6475062868 ,10130823894 
571,217743,제 31 기,20180330,,2288196370 ,1663532025 
572,490151,제 15 기,20180330,756897567039 ,10913454079 ,2895084212 
573,132211,제 60 기,20180330,,-2626185350 ,-15000219333 
574,114093,제 52 기,20180402,,1878971319 ,523130279 
575,336297,제 27 기,20180402,87786992996 ,4989049057 ,3582646295 
576,121154,제 44 기,20180402,141954747090 ,13242069012 ,9678194066 
577,563545,제 16 기,20180330,,9865041746 ,8992437671 
578,398808,제 18 기,20180615,,,
579,536888,제 19 기,20180330,18332540852 ,-2805666771 ,-4149205476 
580,137252,제 47 기,20180328,374082379448 ,27706366670 ,14016922429 
581,1188378,제 14 기,20180403,,,
582,455875,제 21 기,20180330,21421425506 ,3537752839 ,3641479330 
583,525679,제 16 기,20180817,22345816400 ,-4740892837 ,-45034261607 
584,470829,제 15 기,20181011,46301777358 ,-1647277056 ,4181014648 
585,150828,제 59 기,20180402,,,21757440603 
586,140946,제 45 기,20180615,,1544163209 ,2409290852 
587,101628,제 133 기,20180330,,,25679379356 
588,113508,제 72 기,20180402,,,
589,306454,제 19 기,20180330,,7936858721 ,
590,160861,제 42 기,20180330,236295858367 ,7944428165 ,8707592552 
591,155452,제 65 기,20180329,50195733039 ,9918555799 ,13140234336 
592,147222,제 70 기,20180402,173281881843 ,-15664371663 ,-12793940182 
593,201733,제 27 기,20180330,,2325150608 ,1647741430 
594,113261,제 44 기,20180323,135510913074 ,16071534880 ,14294584362 
595,129387,제 71 기,20180330,,12193099193 ,6770192204 
596,264228,제 23 기,20180330,31108387597 ,1419233885 ,1834019312 
597,606770,제 11 기,20180330,56507195331 ,14877144881 ,12165929410 
598,447487,제 18 기,20180330,118773045712 ,11342750934 ,7297556129 
599,939331,제 6 기,20180330,681624683359 ,61296265517 ,44178228660 
600,203290,제 28 기,20180330,22246565803 ,7241578061 ,6740631203 
601,414850,제 21 기,20180402,,10746662286 ,8640061920 
602,148531,제 54 기,20180604,,1116700802 ,1643566782 
603,815095,제 10 기,20180402,138621576730 ,30548933 ,-37504374461 
604,527491,제 23 기,20180605,13030513079 ,-505681858 ,16289854 
605,306162,제 29 기,20180330,78190109882 ,611451794 ,25139241165 
606,143226,제 52 기,20180330,28613060516 ,575144877 ,3868371311 
607,226547,제 25 기,20180330,62355802943 ,1069556645 ,1534097297 
608,104722,제 60 기,20180402,,,710891007 
609,143314,제 37 기,20180402,91690922360 ,-4538573917 ,-10856614601 
610,160621,제 56 기,20180330,,2907883398 ,4430067325 
611,1061497,제 3 기,20180402,27292457880 ,-510153217 ,270096801 
612,269612,제 21 기,20180329,685227801855 ,11182520347 ,-3453207438 
613,402110,제 18 기,20200626,15173425267 ,2873123644 ,3195787184 
614,1196313,제 1 기,20180329,0 ,-47055840 ,-17257007 
615,161462,제 30 기,20180330,,12302639545 ,8721282994 
616,568461,제 14 기,20180608,42039497263 ,9273842489 ,9119014040 
617,146649,제 36 기,20180402,,1773145088 ,-72047205918 
618,373447,제 24 기,20180330,,967853845 ,1846207773 
619,173874,제 60 기,20180402,,152775800161 ,117313465196 
620,347062,제 23 기,20180618,98467384595 ,14626791332 ,11807314474 
621,359623,제 29 기,20180330,,,-1141409328 
622,185356,제 32 기,20180402,,-1195453443 ,-553024654 
623,156442,제 52 기,20180402,9407047048 ,-700055694 ,1063496669 
624,445799,제 21 기,20180330,169691591819 ,1068269270 ,5775990255 
625,202839,제 32 기,20180330,53948354243 ,2366100402 ,1204407325 
626,317681,제 19 기,20180330,44185867680 ,6799409492 ,-3896802661 
627,159971,제 45 기,20180402,,10143340566 ,7664398272 
628,569691,제 17 기,20180330,74380663161 ,15092376707 ,13231627281 
629,540571,제 21 기,20180330,9336437232 ,-989015816 ,-3765536294 
630,130408,제 44 기,20180330,36335375368 ,1845511656 ,2311985007 
631,453488,제 19 기,20180913,,-531484263 ,-84213944765 
632,112679,제 37 기,20180402,,15352558243 ,10092704783 
633,225706,제 24 기,20180814,139589961180 ,22437149317 ,15657526980 
634,146214,제 58 기,20180330,,,
635,207375,제 34 기,20180402,130816028979 ,13108835084 ,-20580842443 
636,164706,제 54 기,20180228,,2010979185 ,1458346748 
637,264732,제 26 기,20180330,,-4889369662 ,-4756057849 
638,614478,제 15 기,20180330,50279744277 ,10701943704 ,9726713721 
639,339072,제 23 기,20180330,33523260259 ,2728275154 ,1796018207 
640,525864,제 19 기,20180330,,4789812324 ,3798832347 
641,531917,제 22 기,20180402,1136587155650 ,205262489172 ,142477205963 
642,413046,제 27 기,20180720,,,403180515910 
643,1020524,제 10 기,20180402,,5913449302 ,5120121790 
644,102140,제 45 기,20180329,8741249395 ,-258728331 ,-484125666 
645,788773,제 18 기,20180402,,,5180197356 
646,109718,제 55 기,20190117,471851778894 ,16595956212 ,12894583861 
647,136864,제 45 기,20180404,,1255816758 ,-8394649812 
648,132628,제 38 기,20180402,,-732663906 ,-3098261703 
649,108649,제 40 기,20180402,,4583627081 ,3392737075 
650,206039,제 28 기,20180330,286980520049 ,6571954177 ,4254725593 
651,585538,제 17 기,20180402,,4266038138 ,-4135900588 
652,442154,제 20 기,20181012,96715708157 ,4606195337 ,-13733572764 
653,246620,제 24 기,20180402,36477494341 ,4381943011 ,2798364910 
654,1187148,제 6 기,20180615,,5497445080 ,4433313386 
655,516246,제 19 기,20180330,60373884207 ,772255232 ,-671601477 
656,123107,제 55 기,20180329,,1279137328 ,1238718533 
657,109781,제 34 기,20180402,90533322203 ,4504267678 ,-453981489 
658,506294,제 19 기,20180402,,3176327963 ,2493742643 
659,823429,제 8 기,20180330,,-7132465206 ,3838568142 
660,250997,제 32 기,20180330,66494215793 ,9017009863 ,7329285991 
661,536286,제 16 기,20180330,,-3608196381 ,-7132505705 
662,250137,제 21 기,20180330,83104150212 ,5556421755 ,4119658281 
663,486097,제 18 기,20180330,,,20237979212 
664,629212,제 22 기,20180330,,2775732693 ,2507623216 
665,220057,제 24 기,20180330,,,
666,122551,제 32 기,20180329,,,12491065851 
667,201742,제 31 기,20180402,,,2596521348 
668,353610,제 21 기,20180402,,3044566491 ,2733529199 
669,108940,제 35 기,20180402,,,
670,825959,제 9 기,20180402,165307461850 ,28105094998 ,19464461083 
671,170558,제 29 기,20180402,,478410722869 ,322405382018 
672,155586,제 40 기,20170629,,-1357639119 ,-1893981241 
673,362201,제 36 기,20180402,,,
674,428321,제 17 기,20180402,,18547850811 ,6377099441 
675,226316,제 33 기,20180409,302884949419 ,17048435084 ,-11337422773 
676,1099667,제 10 기,20180330,102299023943 ,26498622793 ,20518294708 
677,914040,제 15 기,20190430,,7404101682 ,6508500575 
678,545734,제 18 기,20180810,,,
679,332927,제 30 기,20180402,224903295535 ,20226497536 ,4054303615 
680,989619,제 10 기,20180330,2469485365 ,-6315112703 ,-7812952765 
681,994994,제 5 기,20180330,29944291694 ,,-2829877960 
682,140168,제 34 기,20180402,,,9811131337 
683,609324,제 19 기,20180330,122607322588 ,28955218537 ,18683630562 
684,138057,제 52 기,20180405,18253153653 ,1258844386 ,542284955 
685,158219,제 55 기,20180402,265500005202 ,2759755561 ,1614456774 
686,151298,제 47 기,20180330,,2478368395 ,5015163845 
687,576789,제 12 기,20180329,54509376345 ,-2735238365 ,-5418655400 
688,899459,제 7 기,20180330,,,15511035566 
689,917861,제 9 기,20180402,162891118058 ,40890811401 ,21447253996 
690,410915,제 20 기,20180608,33720282312 ,,2591765889 
691,1109955,제 15 기,20180330,11793696185 ,3557735403 ,2710324733 
692,303192,제 31 기,20180402,,,
693,541349,제 18 기,20180814,129529518127 ,4647719188 ,-2741384541 
694,264255,제 26 기,20180509,153296438710 ,29110660573 ,93698765314 
695,617314,제 18 기,20180611,,,3768651171 
696,449254,제 19 기,20180330,37505776566 ,6597890912 ,6122015141 
697,860730,제 8 기,20180330,509008911 ,-1230470271 ,-877432607 
698,587925,제 18 기,20180615,7607066758 ,-6825682590 ,-6635205603 
699,858124,제 9 기,20180330,81353848654 ,3848678906 ,2869794454 
700,540447,제 18 기,20180402,163843820447 ,31100366892 ,21552965020 
701,1032583,제 4 기,20180402,,3017620914 ,1003760988 
702,172936,제 52 기,20180402,379063819991 ,23461975207 ,23346834729 
703,341916,제 21 기,20180330,,,24740716341 
704,132725,제 57 기,20180615,,-2754196175 ,9272914738 
705,360036,제 21 기,20180329,,1116449640 ,463385698 
706,103015,제 38 기,20180402,55402563119 ,5298765394 ,4683288211 
707,231363,제 22 기,20180402,,,570391000000 
708,201131,제 25 기,20180508,,,-364557105 
709,296263,제 23 기,20180402,,4209072769 ,
710,675594,제 18 기,20180330,38160395387 ,4734597922 ,3607017950 
711,1203808,제 1 기,20180402,962422667284 ,26165960174 ,19094247042 
712,626464,제 25 기,20180402,91843079299 ,6562447532 ,5719309055 
713,372226,제 23 기,20180330,101235628973 ,14650878217 ,12550557005 
714,816544,제 12 기,20180330,202696680035 ,11552007846 ,7302711821 
715,101488,제 45 기,20180330,,,16291264166 
716,402989,제 19 기,20180329,,,
717,225742,제 23 기,20180402,,,
718,155638,제 61 기,20180402,70833778535 ,8710392682 ,8972704290 
719,104519,제 64 기,20180402,,-3408920541 ,-2761653012 
720,977641,제 11 기,20180330,14670507560 ,2373520040 ,1398876388 
721,385336,제 18 기,20180402,40919825162 ,-3981376818 ,-24238900696 
722,104537,제 49 기,20180403,62861661392 ,1410362065 ,1431623961 
723,161709,제 35 기,20180330,,,22061157737 
724,231044,제 23 기,20180402,30179282151 ,5024861160 ,3235817162 
725,138303,제 37 기,20180329,,,-5005774318 
726,962922,제 8 기,20180330,,-3891370093 ,-7015593262 
727,256380,제 36 기,20180330,,4353057536 ,1345472469 
728,219848,제 36 기,20180402,1009135126896 ,,37713011690 
729,389110,제 20 기,20180330,43691239867 ,-856295977 ,-1015789519 
730,118026,제 49 기,20180716,,82450320057 ,63217836678 
731,360577,제 27 기,20180402,,8159057240 ,-3687246395 
732,178851,제 37 기,20180330,159869610360 ,2258069179 ,3167043471 
733,260569,제 22 기,20180330,,,
734,167031,제 44 기,20180402,74263798350 ,5562515670 ,4516747154 
735,831428,제 8 기,20180629,49808081553 ,12615805358 ,12878978670 
736,127857,제 45 기,20180621,136766022646 ,-10565003249 ,-13860430156 
737,111421,제 49 기,20191016,,,
738,378220,제 19 기,20180612,16096171732 ,682469065 ,796660839 
739,861720,제 16 기,20180402,43286328180 ,910112998 ,-909528517 
740,219440,제 29 기,20180402,,2888225908 ,-659817615 
741,605328,제 16 기,20180402,,10223596894 ,
742,137207,제 43 기,20180402,66051124871 ,3636676634 ,2385769725 
743,351995,제 29 기,20180326,,6385778358 ,4943947689 
744,101220,제 64 기,20180402,,3471785434 ,5789730225 
745,242712,제 27 기,20180402,,,7450573073 
